Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Face D'ange,1994,,,zh,https://image.tmdb.org/t/p/w500/ai4968qfqfH7Lif7LNJCH3YDy1K.jpg,0,N/A,
Fatal Maple,1994,53,"John and his wife Mary come to Canada, where their neighbor is a single female guest, Wansi. One night, when Mary came back from the dance, she found a woman hanging in the house.",cn,https://image.tmdb.org/t/p/w500/tzBF0ZirweiqqF5qpnE0pVrBU9h.jpg,0,Yu Wen-shan,
The Gigolo Revelation,1994,,"A look at Hong Kong's nightlife, where gigolos service women.",en,https://image.tmdb.org/t/p/w500/66R0ZIpQr7CEKWcc96R5IJhQ1cv.jpg,0,Ally Wong,
Honeymoon in Jakarta,1994,18,"A couple had a chance to come to Jakarta, the capital of Indonesia, because of their emotional crisis. They wanted to save their marriage. But in the first few days of the hotel, I often bickered. One day, when the couple went shopping, they inadvertently picked up a pack of diamonds that the underworld is preparing to trade. They are not wealthy, they want to turn diamonds into existing ones, and the two are therefore being chased by criminals. After several hardships, the couple did not get the diamonds at the end, but the feelings were as good as ever.",cn,https://image.tmdb.org/t/p/w500/3MhSKbzo9WAkVvPEOWCcW6OFRUw.jpg,0,Mau Kin-Tak,
Raiden,1994,18,Based on the comic book series by Tadashi Ichinose and Kyouta Kita.,ja,https://image.tmdb.org/t/p/w500/cc6MYQNEPtuKvba8bnQmCo9nFD2.jpg,0,Mitsuyuki Yakushiji,
Shoot!,1994,,"The Golden Trio of junior high school soccer players, Toshi, Kenji and Kazu, enroll at the new Kakegawa High School merely because they want to play with Kubo, the legendary player who learned his superb soccer techniques in Germany and who helped the Kakegawa team, which then consisted of freshmen only, win eight place in the all-Japan....",ja,https://image.tmdb.org/t/p/w500/cGANJ2dD1kd8KO5sB0ih01VVw3a.jpg,4,Kazuki Ōmori,
Gone Forever with My Love,1994,18,"Su Kai is spunky but lonesome: his job takes him on long solitary drives across China. On a ferry, he meets two China Air flight attendants, Ge Ge and Yang Yan. He's smitten by Ge Ge, and within a few days, she agrees to move in with him. They borrow money, build a house, live in harmony, and plan a wedding. Then, a sudden turn of events brings a change in Su Kai; he becomes moody and remote. Is there any way Ge Ge can salvage their relationship? Su Kai's breakdown brings Yang Yan back into the picture as well, and her feelings become central to the story.",zh,https://image.tmdb.org/t/p/w500/4VX46fUgV13irrF8Z7PMeY2yNyX.jpg,7,Feng Xiaogang,Beijing Film Studio
Havana Connection,1994,"28, 53",DTV actioner set in Cuba.,en,https://image.tmdb.org/t/p/w500/uP8o1wOiC2uaZQfGUL23L0PhMwe.jpg,0,Edgar Diaz,
The Killing of Bobby Greene,1994,"18, 53",Ray and his friends have come up with a great prank. They are going to kidnap a fellow high school student and hide him in an underwater cave. All is fun until the student accidentally drowns. Ray becomes obsessed with keeping the death a secret but his friends become more worried by the minute and think that they should report the death to the police. Ray will do anything he can to prevent this from happening. The bonds of friendship begin to fray and the lines of trust become blurrier by the minute building to a tragic climax.,en,https://image.tmdb.org/t/p/w500/zpNOaXwlNNs66kNSR24I9XR2GzY.jpg,0,Mick McCleery,One by One Film & Video
Kiriko,1994,28,"1994 sequel to Satoru Kobayashi's ""The Blind Cat"". Yakuza drug dealers lure the blind Kiriko into town to take revenge on her. However, Kiriko is a master swordswoman and has plans of her own.",ja,https://image.tmdb.org/t/p/w500/jGFe2DdCP9yVTfzuTFHwUMYHUME.jpg,3,Takeshi Miyasaka,Phantom Products
L.A. Wars,1994,"18, 28, 53","As the drug war rages, a powerful Mafia kingpin and rich drug lord battle for control of Los Angeles streets.",en,https://image.tmdb.org/t/p/w500/pxMF6gigQOnSgsduVmMgGaeon5d.jpg,5.4,Martin Morris,American Cinema Group
Part-Time Lady,1993,,"Former policeman Pok Tin Leung, now a taxi driver, rescues two nightclub hostesses (Lily and Annie) from difficult customers. The next morning, the hostesses’ boss, Fanny Lin, is found dead. Annie’s boyfriend Shaun, a barman, runs away when police ask questions. Lee, a gangster Pok once arrested, was the boyfriend of the deceased. But he is seen the next day with another woman on his arm. Darwin, the investigating cop, asks Pok for help. Pok is his former boss. Darwin is secretly a friend of Lily. And the way Lily came to work for Fanny is an interesting story in itself.",cn,https://image.tmdb.org/t/p/w500/aia59KPK9nLZ2j0NbaEp90EjtXA.jpg,4,Wong Yau-Sing,"Lai Shing Ying Yip Yau Haan Gung Shut, Shi Dai Film Co., Ltd."
Kung Fu Kid,1994,28,"This classical tale of Shaolin Temple disciples versus the Manchurian Ching government displays Shaolin martial arts at its best in empty hand combat. After the siege of the Shaolin Monastery by the Ching gevernment in the 18th century, students of Shaolin led by Hung See-Kwan, continue to rebel agains the Manchus. Hung then joins forces with the well-known hero Fong Sai Yuk. Hung is now a wanted criminal by Ching leader Kow Ching Chung, former disciple of Shaolin. Fong's association with Hung brings tragedy to his family as they are raided and killed by Kow's troops. Fong and Hung prepare for the final battle as they vow to bring Kow to his knees to avenge Shaolin and their families.",zh,https://image.tmdb.org/t/p/w500/mLOHrPKvja7wnr42flCrruCsDKj.jpg,4,Lee Chiu,
Sleeping With Two Sisters,1993,,"A bed-ridden wife, a beautiful singer and a young socialite - has one thing in common - one man and a string of mysterious murders.",zh,https://image.tmdb.org/t/p/w500/quWehQxvpGIwuOjBp5CSVytcyID.jpg,0,Cheung Chi-Kwok,Hsing Bao Art Screen Co.
Victor One,1994,"80, 28","The trouble begins when a disgruntled gas station attendant plots a robbery against his former boss. He and his gang attack the owner's brother, stealing the daily cash deposit and leaving him stranded on the highway. Off duty, Sgt. Aguilar notices the stranded victim and stops to help. The two immediately take off in a dangerous chase....a chase that leaves one man d... Read all",en,https://image.tmdb.org/t/p/w500/uebqyaoDw9DiKVgd3vl5mvADbb3.jpg,0,N/A,
"Lipa 'Arandia' Massacre: Lord, Deliver Us from Evil",1994,"28, 80, 18","After her husband goes to work abroad, Helen Arandia and her daughter must handle her jealous neighbour, who plans to do something to her.",tl,https://image.tmdb.org/t/p/w500/sONAJ2sQ00taHuNOolqvHU6oLSh.jpg,0,Carlo J. Caparas,Viva Films
One and Only Star,1994,18,"Miggy is not an ordinary boy. He grows up as a learning, mentally challenged person. He becomes the center of his brother's life. A psychiatrist gives her time and attention to help Miggy. Together they face the odds and joys of bringing up Miggy in his different world.",tl,https://image.tmdb.org/t/p/w500/2x6bKHB1x75onQ4D3r63lgrq9yC.jpg,0,Jose Javier Reyes,Regal Entertainment Inc.
Naked Blood,1994,18,"A slim and capable girl, a beautiful girl, was robbed by bandits to a small town in the west and was rescued and taken in by an honest herdsman ""cousin-in-law"". The beautiful girl, who was like a jade, was soon spotted by the ""cousin"" concubine Tang San. However, on the eve of the wedding, the helpless Xiu girl slept on the bed, and the ""cousin-in-law"" came to her at this time. Because of his dark hatred of Tang San, he was attracted by Xiu Girl's beautiful face.",zh,https://image.tmdb.org/t/p/w500/lCflIhQR4wnvEwRv4WEf9sndGbi.jpg,7,Gao Feng,Beijing Film Studio
Govindha Govindha,1993,"18, 80","A Tantric believes that by donating a virgin woman's head to gods crown, would bring down the universe to his feet. How the hero and heroine gets entangled in the underworld nexus, while rescuing the robbery, forms the crux of the plot.",te,https://image.tmdb.org/t/p/w500/cB6wDbMVh5hXZV3oHtZDZ38LYaP.jpg,4.5,Ram Gopal Varma,Vyjayanthi Movies
"Ještě větší blbec, než jsme doufali",1994,35,,cs,https://image.tmdb.org/t/p/w500/nhUAnrdNdo1iiap20pmD7G6L1s2.jpg,3.8,Vít Olmer,
Female Ninjas Magic Chronicles 4: Rebel Forces at the Threshold,1994,28,"The female ninjas have to stop an alliance from carrying out their dastardly deeds, which includes bizarre ninjitsu sex magic to aid them in their quest.",ja,https://image.tmdb.org/t/p/w500/7TyWl7VX3dvKxPJUTsu4h9Yh8Az.jpg,3.3,Masaru Tsushima,
Laadla,1994,"18, 10749, 10751","Laadla is the story of the kind-hearted Raju, who lives with his disabled mom. One day Raju, on his way to a job interview, saves the life of a rich textile mill owner who offers him a job in his factory. The mill is run by his ambitious daughter Sheetal, whose competitive attitude and open insults have made her many enemies. Raju and Sheetal clash often, until Sheetal tries to get the upper hand by forcing Raju to marry her, even though he has already fallen in love with Kaajal.",hi,https://image.tmdb.org/t/p/w500/19gxqTBRBYoWxypSihK0qKMphKd.jpg,5.5,Raj Kanwar,
S.P. Parasuram,1994,"28, 18","S.P.Parshuram is an action oriented movie in which, Parshuram (Chiranjeevi) is a police official who is very rash and is willing to arrest his own family for the sake of the law. Harish, his brother, is caught in a blue film gang, and Sridevi, a common thief, almost becomes a victim but manages to escape. Because she is a witness, she is later assaulted and becomes blind. Rest of the movie is about how Parshuram recues his family from gangsters.",te,https://image.tmdb.org/t/p/w500/pZKcVRMClmvP7GH1ePr4iPrUtNN.jpg,5,Ravi Raja Pinisetty,
American Grandpa,1993,35,"A certain Kostyleva, who was fired (cut) from her job, threatens to commit suicide. Her colleague suggests cutting him. The self-sacrifice was misunderstood by the wife of this employee. Out of jealousy, she decides to leave her husband and leave home. And he suddenly finds out that a grandfather is coming from America to visit, whom (what if he is a millionaire!) must be greeted properly - it is not every day that relatives come from the USA. The grandfather arrives in an antediluvian car to ""die cheerfully"" in his homeland, in Russia. They bought a coffin and a plot in the cemetery, but problems arose with death. It turned out that life is just beginning. It was in vain that the grandfather gave all the money to a sanatorium for homeless dogs.",ru,https://image.tmdb.org/t/p/w500/fCFfAYDTrUpz4Q0sJLabvGNA1C8.jpg,6.5,Ivan Shchyogolev,
Letters to a Former Life,1994,18,"A terrorist act - an explosion in a subway train, after which everyone considers the hero dead, allows him to start life ""from scratch"". A rich lady from the ""new Russians"" falls in love with him. But soon he begins to write anonymous love letters to his wife, who is sure that after the tragic explosion in the subway she is a widow.",ru,https://image.tmdb.org/t/p/w500/pMmyocrIuIMH4D7QwGDgWfNWdMp.jpg,0,Aleksandr Aravin,
Born to Be a Warrior,1994,28,"Couple of guys from a small town in Montenegro come to the big city, they plan to leave their mark in the new environment by winning in street fights but keep the chivalry they brought from back home. One of them (Dragomir Stojanovic), deals with injustice with his fists, hiding behind ""tough guy"" facade his deep sensitivity. Along the way he finds love with a pretty young girl.",sr,https://image.tmdb.org/t/p/w500/m6WlOOwyZ0TM3cIPSQjjkTTIl5F.jpg,2.8,Guido Zurli,"Ginis, Beograd, G.P.L.A., Los Angeles"
Demented,1994,27,"To the outside world, the old boarding house seemed safe and inviting, tucked away on a tree-lined street in a cozy and quiet neighborhood. But appearances can be deceiving. One by one the boarders are about to learn its terrifying secret. A secret they'll carry to their graves. 'Demented' is an exercise in unrelenting, mind-numbing terror. Based on a shocking true story, the film is all the more horrifying because it really happened... maybe in your own town!",en,N/A,0,Richard Martin,
Greater Tuna,1994,35,"Greater Tuna presents a day in the life of the town of Tuna, Texas and its twenty or so eccentric characters. Here's the kicker: All of those characters -- who range the gamut from adolescent to elderly, male and female, with all kinds of personalities and personal characteristics -- are portrayed by only two men (ably played by Kyle McClaran and Landon Starnes in Garland Civic Theatre's entertaining production). - by Richard Goulde",en,https://image.tmdb.org/t/p/w500/jvx7G3fvkD29XGJiDPeFGGdi5aw.jpg,6.5,N/A,
Прохиндиада 2,1994,"35, 12",,ru,https://image.tmdb.org/t/p/w500/hKF4fgXFvN68KXCKIp6wdoPSnfK.jpg,2,Aleksandr Kalyagin,"Milena-Film, Teatr ETS, Roskomkino, Ladoga, Lenfilm"
Uneasy Encounters,1994,"35, 27",A five-part comedy and horror anthology,ja,https://image.tmdb.org/t/p/w500/9gWDjsCADtqikuZuOWTCxLBzJzw.jpg,0,Makoto Wada,Shochiku
Megadeth: Evolver: Making of Youthanasia,1995,"99, 10402","If you ever wanted to get to know Megadeth, this is the best way to do it. This home video tells the story of the recording of Youthanasia, and contains footage from the studio, interviews with the band and an inside look at the recording of an album. Evolver's story is told by Professor Dave.  It finishes with the video for ""Train of Consequences"".",en,https://image.tmdb.org/t/p/w500/bFsWrY1yMV3sWYvPoDq0ELErDbT.jpg,10,N/A,Capitol Records
Fed Up,1994,35,"Young Doina has a car accident. In intensive care, the doctor, Vali, calls her time of death but discovers that the child she was carrying is still alive. Wishing to save its life, the doctor puts the mother on artificial life support. Just then, Bebe, the supposed father of the unborn child, enters the scene. A former teacher and mountain climber, Bebe will soon fall in love with the doctor...",ro,N/A,5.4,Mircea Daneliuc,
"Burn, Burn, Little Fire",1994,18,"A new teacher - Marina - arrives in a small Pomak village in the late 1960s. She is a woman trying to live and think independently. Marina finds herself in a world unknown to her, at once pure and immaculate, but with the signs of the deformation of natural life that is typical of the whole country. After meeting the Doctor, Bai Mnogoznai, Mariana, the mayor, the internationalist Yosko, she discovers that each resists authority in their own way. And when the government starts changing the non-Bulgarian names of the Pomak villagers, the heroine realizes she is in a prison - with high mountains, forests, rivers - a prison of tragic beauty.",bg,https://image.tmdb.org/t/p/w500/b5usXz0HPUAGv1VF75zv0ak1uSM.jpg,0,Rumyana Petkova,BNT
Una maestra con ángel,1994,,,es,https://image.tmdb.org/t/p/w500/bqsTYSnOua3zu7bq7OVxfwbTcDj.jpg,5,N/A,
Relics: Einstein's Brain,1994,99,"Documentary about Kenji Sugimoto, professor in Math and Science history at Kinki university in Japan. He has spent the last 30 years publishing works about Einstein and his personality. To complete his works he travels to America to find Einstein's brain.",en,https://image.tmdb.org/t/p/w500/w3ia3ZK2njLAuwvfAWaQCexpHQW.jpg,6.7,Kevin Hull,
Роман «Alla Russa»,1994,10749,,ru,https://image.tmdb.org/t/p/w500/wGHRIMuBUotDu6486jLgGbrMB7e.jpg,6.2,Aloiz Brench,"Belarusfilm, Interbel Studio"
Death Junction,1995,,"A small-time drug pusher is caught in the middle of a war between rival Jamaican drug lords, and is accused of stealing a major shipment.",en,https://image.tmdb.org/t/p/w500/bEvj7uUHvslF20T2gCxpQfzseqv.jpg,3.5,John Bradshaw,
The Wicked Reporter 2: The Rebirth of Horserace Betting,1994,80,"The continuing adventures of Matsuzaki (Eiji Okuda), a racing tipster for a sports paper.  In this sequel to 1993's The Wicked Reporter, Matsuzaki befriends a mysterious old bettor at the track named Tokudaiji (Kei Sato).  The man turns out to be a well-connected millionaire and invites Matsuzaki to his home...  While the sequel covers the familiar territory of gambling and gangsters, Mochizuki also attempts to tactfully approach such subjects as gender dysphoria, transvestism, and infidelity.",ja,https://image.tmdb.org/t/p/w500/kXPG0WyehE9OVdoIzPmOY5K9mWj.jpg,8.8,Rokurō Mochizuki,Daiei Film
Monarca,1994,,,es,N/A,5,Juan Antonio de la Riva,
First Action Hero,1994,28,A maverick cop takes on the seedy criminal underbelly of Miami singlehanded.,en,https://image.tmdb.org/t/p/w500/9M2cw6W6RLUHJ1Wcty1GuFcwTPp.jpg,3,Ninì Grassia,
Crime of Passion,1994,"53, 18","Hungary:  Callously leaving her handicapped daughter home alone, Sonya meets her lover at a hotel and is later shot to death.  At her funeral, the main suspects are all present:  Peter, Sonya's estranged husband; Tanya, her sister; and Julia, a business associate.  The police inspector is assigned to the case discovers that Peter is sexually involved with both of the aforementioned women.  Further murders ensue...",it,https://image.tmdb.org/t/p/w500/hGfq9GqrxibMR290ZASFxPgKuvq.jpg,3.1,Flavio Mogherini,Real Film
Horses and Champions,1996,,,en,https://image.tmdb.org/t/p/w500/tFDL0cGz7Fc6N7LlnthRIH2Fm6P.jpg,0,Jonathan Tydor,
Sparkling Fox,1993,"12, 18","A cinema projectionist whose life has lost all meaning decides to go hunting for the fabled red fox in a northern forest in winter. There he meets another who’s been living in the forest six years, and is also in search of the fox.",zh,https://image.tmdb.org/t/p/w500/40MBF8eY7RFFGQLFXp1pbaHYiwR.jpg,5,Wu Ziniu,
My Village at Sunset,1992,18,"A young Cambodian doctor returns home from Paris to volunteer at a clinic in his home village, just outside of the capital city Phnom Penh. Most of his patients are victims of land mines. He falls in love with a young nurse at the clinic, while dealing with the advances of his cousin, who is unhappily married to an amputee war veteran.",km,https://image.tmdb.org/t/p/w500/rTLifdvs4slf76lyuzXXQ1WFzpD.jpg,0,Norodom Sihanouk,Khemara Pictures
Telephone Murder,1994,53,"A homicidal maniac known as the 'tail', dressed in a clown mask, raping and killing a number of girls who work in erotic phone lines. The case has been assigned two policewomen, Lorraine and Consuelo, who begins to investigate, by phone sex, where they are to interview the victim's friends. After the second telecommunications operator, is murdered, his mind and Consuelo & Lorraine to take a job at the hot line.",it,https://image.tmdb.org/t/p/w500/mT4IBTXhfQXOcjvhZUIkZaWBRVH.jpg,4.2,Bruno Mattei,"P.N.G. Communications, PNG"
The Wheel of Love,1994,35,A romantic comedy about a twenty three years old Kirill who suddenly decides to become a gigolo.,ru,https://image.tmdb.org/t/p/w500/rllOWcdVNA6EU8dGyHeRlvpTAqF.jpg,3.3,Ernest Yasan,"Lenfilm, 2PiK"
Bir Sonbahar Hikayesi,1994,18,,tr,https://image.tmdb.org/t/p/w500/nPpaZBKHSaz8mOAJvQ6QzQigYLq.jpg,6,Yavuz Özkan,
The Hero of Two Worlds,1994,"16, 36",A little boy meets the old hero Garibaldi who tells him the story of his adventures.,it,https://image.tmdb.org/t/p/w500/ly41yqThWaUytoxl5y1eEqZwcAm.jpg,6,Guido Manuli,"Istituto Luce Cinecittà, RAI"
Girl Crazy,1994,"10749, 35","Throughout his life, Tommy McIntosh has surrounded himself with women. No matter the type, he loves them all. But when one of his lovers, Rachel, finds out about his multiple relationships, Tommy must learn to fully commit to her in order to win her back.",en,https://image.tmdb.org/t/p/w500/u2xu7BS5qIwbdiRiWV6gvcGr0Xu.jpg,0,Richard Dutcher,
I'll Met by Moonlight,1994,18,"This is a modern adaptation of ""A Midsummer Night's Dream"" by William Shakespeare. The plot remains that of Shakespeare, though somewhat amputated: Demetrius and Lysander both want Hermia. She loves Lysander, but her father prefers Demetrius. Helena, meanwhile, adores Demetrius. The young lovers escape to the forest, where Oberon and Titania (King and Queen of the Fairies) are quarreling. Oberon's mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking; wacky hijinks ensue.",en,https://image.tmdb.org/t/p/w500/e54GqjZJyEFYYVwBiF0KIUgLeP3.jpg,0,Somtow Sucharitkul,
Çözülmeler,1994,18,,tr,https://image.tmdb.org/t/p/w500/h4u2ZtCJaBDdwLc3r5evohdOiLo.jpg,0,Yusuf Kurçenli,
Blacklast,1994,"18, 28, 80",,en,https://image.tmdb.org/t/p/w500/rxnMisXAznOUWgWxHzb6E7zdbP3.jpg,0,David de Vos,
The Web of Silence - A.I.D.S.,1994,18,"Walter is HIV positive and is leading a promiscuis life in Rome.  He does this so that he won’t infect his wife. Walter’s wife is also cheating on him.  In a decidedly dull subplot, Walter’s father is a senator who wants to use his son’s illness to promote his own political career by calling for more AIDS research.",it,https://image.tmdb.org/t/p/w500/pbdZZomz9vstYuBNCZBPaf6dLJP.jpg,2,Leandro Lucchetti,Euro International Films
Ransom,1994,"28, 35","Srul Solomonovich Sudaker - ""conductor of the symphony orchestra"" - a conman who lives not only on retirement. And Eugene really needs money. To redeem his only friend from captivity, he decides to use the abilities of the ""conductor"".",ru,https://image.tmdb.org/t/p/w500/yVwqF7U6ZuuBeAkRKxFxj7QL8KF.jpg,0,Vladimir Balkashinov,Primodessa Film International
Yu Yu Hakusho: Poltergeist Report,1994,"16, 14, 28","When the Spirit World is flooded due to an unusual rainfall which overflows the River Sanzu (aka the River Styx), Lord Koenma senses an extremely powerful enemy. He entrusts Death God Botan, to deliver to Spirit Detective Yusuke, a mysterious item which must be protected from the invading enemy. However, by the time Botan finds Yusuke, she's too weak to explain the situation. Yusuke and his friends are left in the dark about the new enemy, but not for long. Soon it is a battle for Earth between mere Spirit Detectives and the almighty king of the Netherworld.",ja,https://image.tmdb.org/t/p/w500/fOD3EVUGWLxmeAfdloBjLwaucGC.jpg,7.7,Masakatsu Iijima,Pierrot
The Red Thread,1993,99,Second part of Brown's Air Cries 'Empty Water' trilogy.,en,https://image.tmdb.org/t/p/w500/hB0gpmdtVP89JlxFl8r71OEYyct.jpg,5.8,Carl E. Brown,
That Little Monster,1994,"27, 35, 878","A young teenage girl is hired by a strange couple to watch their baby for the night. What the babysitter doesn't know is how strange the couple is, and exactly what kind of baby she is watching over.",en,N/A,3.1,Paul Bunnell,
La Trampa,1994,9648,,es,https://image.tmdb.org/t/p/w500/CZmLEFCrh5oJggA3xdxSKxPkhE.jpg,5.7,Julio Porley,
Attenti a noi due,1994,35,,it,https://image.tmdb.org/t/p/w500/kI8m7hfU5qcC9srfR5TO4CXh3MB.jpg,4,Mariano Laurenti,
Kranti Kshetra,1994,"28, 35, 18","Due to his excellent performance in the Indian Armed Forces, Major Barkat Singh is thrust the responsibility to capture a notorious criminal. Post assignment, he faces numerous challenges.",hi,https://image.tmdb.org/t/p/w500/kuSJTZpTNTzw2czr0rB8MPA4M36.jpg,7.5,T. K. Rajeev Kumar,Disha Art International
"I'm the Elephant, U Are the Mouse",1994,18,"These are the highs and lows of a young Los Angeles-area artist...stemming particularly from his romances, drugs and his craft.",en,https://image.tmdb.org/t/p/w500/6RxzulozGU06OgJ08CVMPS5BG6l.jpg,5.2,Forest Wise,Freakie Pig
Menkyo ga nai!,1994,35,A popular movie star named Hiroshi Nanjo faces a huge problem in filming his new action flick when they find out he hasn't got a license to drive. He is sent to a driving school and...,ja,https://image.tmdb.org/t/p/w500/h8OwnGV1joWFfqAwBU3bCgzyKLc.jpg,4,Tomoyuki Akaishi,"TOHO, Kouwa International, Nippon Television Network Corporation"
Wilde Jahre,1994,18,,de,N/A,0,Burkhard Steger,
Black Heart,1994,27,Two men track down a blood-drinking serial rapist/killer who commits his crimes in graveyards.,en,N/A,0,Jim Exton,
Dracula,1994,27,"From one Masterpiece to the next, the world famous Italian director, Mario Salieri, has received prize after prize at the most prestigious film festivals. Dracula is a historical fresco of epic proportions in sumptuous sets of the day. This superproduction received top honors both in Barcelona and Brussels.",it,https://image.tmdb.org/t/p/w500/yUuGN9g5wU3TzsEDlC1nWIgOIdF.jpg,7.3,Mario Salieri,Mario Salieri Entertainment Group
Dieu sait quoi,1994,,A homage to journalist Francis Ponge in a film that its author regarded as “natural.”,fr,https://image.tmdb.org/t/p/w500/qMqnN3mkIHMGwL55GhsYICeYC1B.jpg,6,Jean-Daniel Pollet,
Días de combate,1994,"53, 28, 18",A novice private detective is on the trail of a serial strangler in Mexico City.,es,https://image.tmdb.org/t/p/w500/cCe1L7iJeuXhhqMNn1ZayC9176j.jpg,5,Carlos García Agraz,Televicine
Golden mist,1994,"80, 10749","Boris and his accomplices decide to ""throw"" the famous artist Kirill for a large sum of money. The bandits are trying to kidnap Cyril's daughter. And if it weren't for the arrival of Kirill's brother Dmitry, who is fluent in hand-to-hand combat, the deadly ending cannot be avoided.",ru,https://image.tmdb.org/t/p/w500/dMdZDmJtEjZaYZiPCurt10K7xKq.jpg,0,Miliana Cherkasova,"Miliana Film Company, Gradient"
A Magic Friend: The Maestro Nino Rota,1994,99,"The artistic evolution of the great composer, whose work left an indelible mark in the history of Italian cinema. In this documentary Nino Rota's extraordinary musical production relives in the words of his friends and colleagues. His collaboration with Visconti and Fellini are truly memorable. His movie score and sequences of his performances in theaters all over the world hand us down a full and evocative outline of this outstanding artist.",it,https://image.tmdb.org/t/p/w500/eY1eeMhuFFsu61FLfkzX3KsR7WP.jpg,6,Mario Monicelli,
The Man in the Box,1994,35,,pt,N/A,0,Luiz Alberto Pereira,
Women with Eyes Open,1994,99,"Portraits of contemporary African women from four West African nations: Burkina Faso, Mali, Senegal and Benin.",fr,https://image.tmdb.org/t/p/w500/5IW0MPLKmxmM4AQz2hJC9vycLEF.jpg,5.9,Anne-Laure Folly,Amanou Production
