Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
The Freeway Maniac,1989,"27, 53",A crazed killer sneaks onto the set of a sci-fi film and begins murdering the cast and crew.,en,https://image.tmdb.org/t/p/w500/74pbqVTuar5ICe7cbN4ihL40irw.jpg,4,Paul Winters,
50 Ways to Lick Your Lover,1989,,"A rare out of print title featuring one of Randy Spears early performances, ""50 Ways"" is a humorous feature directed by Jim Enright and penned by the venerable Gerard Damiano.contest show called “Suck Search.”  “Doctor Dick” and his faithful companion, “Nurse Nancy” invent a new lipstick called “Lick Stick” which makes anyone who uses it immediately want to suck on a cock.  The product takes the country by storm! A “suck-fest” ensues which includes a tv contest show called “Suck Search.”  “Lick-Stick's” success leads to other products including a suppository—which is used for obvious reasons. Needless to say, everyone ends up sexually satisfied both anally and orally!",en,https://image.tmdb.org/t/p/w500/a5i9bCAv67S2PiotkV23zMdcDfZ.jpg,0,Jim Enright,Zane Entertainment
976-STUD,1989,,"Put your fingers in the holes and let them do the walking - right into the world of 976-STUD! New comers April West and Amanda Tyler head a cast of sex hungry stars. The girls take a problem into their own hands and work it up for the ultimate sexual payoff - pleasure! The men of 976-STUD are waiting for your call ladies, so do yourself a favor and dial...",en,https://image.tmdb.org/t/p/w500/oxsloIQr4xWFltKLrQqOHOKHb40.jpg,0,Melvin Van Peebles,Las Vegas Video
Maria and Mirabella in Transistorland,1989,"16, 35, 10751, 10402","The continuation of adventures of Maria and Mirabella, in which the two girls get lost in a fabulous world inside a television set.",ro,https://image.tmdb.org/t/p/w500/bPaF0wl6XnMU4390Dzrez54IVSu.jpg,5.6,Ion Popescu-Gopo,"Soyuzmultfilm, România Film, Mosfilm"
Der blaue Mond,1989,18,,de,N/A,0,Monika Schmid,
The Wedding Party,1989,35,"A great crazy-comedy from Wam & Vennerød. Bryllupsfesten (English: The wedding party) is a 1989 Norwegian comedy film written by Petter Vennerød, and directed by Vennerød and Svend Wam, starring Knut Husebø and Eli Anne Linnestad. Businessman Carl Otto ""Totto"" Holm (Husebø) is on the verge of bankruptcy, and plans a staged robbery of the family's Munch engraving.",no,https://image.tmdb.org/t/p/w500/4sZI9rcdxPGsrvJQeVDiUyZpj03.jpg,6.8,Petter Vennerød,Mefistofilm A/S
Alaska,1989,"18, 53","A slaughterhouse worker appears to be romantically involved with his boss's wife. They plan to leave the country together, but at the airport she waits for him in vain. Slowly but surely the three of them get entangled in a fateful web of betrayal, jealousy and revenge.",nl,N/A,7,Mike van Diem,
The Big Pink,1989,80,,en,https://image.tmdb.org/t/p/w500/46aD8D4UQdABUNqJHtdhTIK9skP.jpg,0,Joseph W. Sarno,
Recsk 1950–53: Story of a Forced Labor Camp,1987,99,"This European Film Award winner documentary tells the story of Recsk, Hungary's most notorious political prison camp, which operated between 1950 and 1953. During the early 1950's the very existence of this camp for political prisoners at Recsk was one of the Hungarian communist regime's deepest secrets. Hundreds of people were taken there without ever actually being sentenced by any court, and had to suffer through the brutal treatment handed down by their sadistic captors. This documentary tells the story of Recsk from both the captors' and the prisoners' point of view, capturing the atmosphere of paranoia, humiliation and degradation that prevailed throughout the Stalinist gulag system.",hu,https://image.tmdb.org/t/p/w500/k4iXAZGmSEvkIceNOxZuMJL6lQG.jpg,0,Géza Böszörményi,
The Skipper 2,1989,"18, 35, 10751","Abba Ganuv is the heart warming story of single father ""chiko"" Ben David - a struggling sailor and his only son Ben.",en,https://image.tmdb.org/t/p/w500/bfpHRzWg0bvNJvF08IcyXaBsoRt.jpg,0,Avi Cohen,
Berlin-Jerusalem,1989,18,"Two interconnected stories in the 1930s, one set in Berlin, the other in Palestine: Mania Vilbouchevich Shohat (1880-1961), called Tania, a Russian Jew and revolutionary, goes from Minsk to Palestine to live on a collective. She promotes feminism and laments a shift in the men from self-defense to aggression. Her friend, Else Lasker-Schuler (1869 - 1945), expressionist poet and German Jew, is in Berlin, writing, caring for her son, watching Hitler's movement take power. She goes to Jerusalem and imagines a park for Arab and Jew. Her poems, voiced from within, capture her experience. The film meditates on the violence at the root of Israel's birth: of the Nazis and of the Zionists.",he,N/A,5.2,Amos Gitai,"Transfax Film Productions, AGAV Films, Hubert Bals Fund, Nederlandse Omroepstichting (NOS), CNC, RAI, La Sept Cinéma, Film4 Productions"
The Bod Squad,1989,,"It's all about an undercover dick and some undercover chicks and what they do best ... under covers. We know it's a dirty job but Rachel Ryan is just the girl to do it. She's the ""nasty"", Britt Morgan is the ""blonde"" and Ray Victory is the black detective who makes ""Shaft"" look like a cocktail weiner!",en,https://image.tmdb.org/t/p/w500/716SmkeXEantuGhxB4qJ7WJZ9ZJ.jpg,0,Jim Enright,Video Team
Leave My Wife Alone,1989,35,Gershon (Dubi Gal) is a mechanic who wants to go out with his mistress (Elana Shoshan) to a hotel in Eilat for holiday. To go on vacation is lying to his wife and says he had to come up for duty in the Golan Heights. His wife believe the deception and taking the opportunity to go out with her ​​lover to the same hotel in Eilat.,he,https://image.tmdb.org/t/p/w500/ebzhPKRIvIbZuIZboFo4ojFyBNY.jpg,0,Dubi Gal,
Crossfire,1989,,"A film based on true events, set against the backdrop of 1947-8 in Tel Aviv in the Jewish quarter.  A story of Miriam Seidmann, a Jewish girl and George Khoury, an Arab who meet by chance and fall in love.",he,https://image.tmdb.org/t/p/w500/yBGTDKQb2cWAaWXNCRCDzAOg3ub.jpg,0,N/A,
Love Lies,1989,18,"Set in Mexico City, Mentiras Piadosas is the doomed love story of Clara and Israel. She is a health inspector and he is an herb merchant, who is obsessed with the construction of an enormous model of the ancient city of Tenochtitlan. They both decide to leave their respective partners to live together, however, jealousy, blackmail and guilt will become unbreakable patterns destroying their tragic relationship",es,https://image.tmdb.org/t/p/w500/7qCAuaux2kW3iMlE7HMQPop4PWd.jpg,5.2,Arturo Ripstein,"Asociación Nacional de Actores (ANDA), Centro de Investigación y Enseñanza Cinematográficas (CIEC) de la Universidad de Guadalajara, Fondo de Fomento a la Calidad Cinematográfica, Kuikali Producciones, Producciones Fílmicas Internacionales, Sindicato de Trabajadores de la Producción Cinematográfica (STPC)"
Stolen Meeting,1989,18,"A mother released from a prison camp in Russia finds her son, but realises that reconciliation is impossible.",et,https://image.tmdb.org/t/p/w500/bAzKz3MMFzAGotefKUiaEj3cBXz.jpg,3.5,Leida Laius,Tallinnfilm
Caught from Behind 12,1989,,"The ongoing rivalry between Doctor Proctor (Ron Jeremy) and his anal crazy guy comes to a boiling point as beautiful newcomers Rachel West, Tina Jordan, and Sabrina learn the meaning of pleasure through the backdoor. Fair Skinned, platinum haired beauty Sabrina takes on massive Rambone and his 15 1/2 inches of bun-busting manhood in a scene of incredible lust that has to be seen to be believed! (She would only do this movie if Rambone was to be her love partner. Rambone has not done a film in years and only came back in, to satisfy this incredibly sexy lady!) So as you can see – this proves to be the hottest anal feature ever made, because this is Caught From Behind, Part 12!",en,https://image.tmdb.org/t/p/w500/tx9xHu2MWtiu15R04a5BnIdIGg3.jpg,0,N/A,
Goitia: A God for Himself,1989,18,,es,https://image.tmdb.org/t/p/w500/lLAaWcgcdtQosYCwFG3DVA3sFRs.jpg,3.6,Diego López Rivera,"Fondo de Fomento a la Calidad Cinematográfica, Gobierno del Estado de Zacatecas, Imaginaria S.A., Instituto Mexicano de Cinematografía"
Free and Easy 2,1989,,"Hama-chan gets Su-san hooked on fishing, but Su-san has some problems to deal with; a beautiful woman saves Su-san when he collapses while fishing.",ja,https://image.tmdb.org/t/p/w500/b1foveoOjmPkIC06QS57HszU0UO.jpg,8,Tomio Kuriyama,
Venus Wars,1989,"28, 16, 878","The new frontier of Venus has degenerated into a dystopia ravaged by the civil war between Ishtar and Aphrodia. Bubbly reporter Susan Sommers arrives in the capitol of Aphrodia just before it's captured by Ishtar. She falls in with a bunch of teen-agers who live for a sort of motorcycle version of Roller Derby. Daredevil rider Hiro and his friends reluctantly join the struggle to free Aphrodia from the invaders. Not surprisingly, Hiro proves an ace at piloting the mono-cycles that are the Aphrodians' secret weapon in the key battle.",ja,https://image.tmdb.org/t/p/w500/jiinIVM64yRulfzxzZAfZKV9LmY.jpg,6.8,Yoshikazu Yasuhiko,"Bandai Visual, Triangle Staff, Kugatsusha, Gakken Co. Ltd., Shochiku"
Cock Robin,1989,,,en,https://image.tmdb.org/t/p/w500/4GTn9ja6T2uhH5dhNH3mWq0oTbx.jpg,0,Charles Webb,
Cool Sheets,1989,18,"Everyone has a friend they like to share things with... Mickey & Buddy were the best of friends ... that is until women became involved... And that's when it became one crazy, wild weekend where nothing went right, where the pieces didn't fit ... and the weekend when Buddy decided he was going to become like his pal, the ever impressive, smooth talking, cool ... slick Mickey.",en,https://image.tmdb.org/t/p/w500/Xa6GYJ7dC2Vbn9M2SRSwMpiTPx.jpg,0,Anthony Spinelli,Plum Productions
Rose Bluelight,1989,18,"Two girls with homosexual tendencies decide to open the luxury brothel ""Rose Blue Light"". Then, one of them has a brush with the law, and she gets hopelessly smitten by the investigating policewoman's beauty.",it,https://image.tmdb.org/t/p/w500/fIu0HDDEUSzuQOVUUTiQiYIrJlM.jpg,4.5,Lorenzo Onorati,Ely Cinematografica
Delicate Matters,1989,,,en,N/A,0,Ron Durham,Video Exclusives
Denim Dolls,1989,,,en,https://image.tmdb.org/t/p/w500/p7QGCx50amY9Nx3b7GhQMxOnecU.jpg,0,Gabriel Pontello,CDI
Educating Kascha,1988,,,en,https://image.tmdb.org/t/p/w500/rhV5RAIrJXNDJodnZ5QFOYqi4iX.jpg,6,Ron Jeremy,
The End of the Innocence,1990,,,en,N/A,0,Gordon Vandermeer,Intropics Video
The Countess,1989,18,"A teenage girl's rebellion through drugs becomes a metaphor for the struggle between individuality and totalitarianism. Amidst the political upheaval of 1968, Sybilla (the ""Countess"") is sent to a girls' re-education camp when she is caught using drugs. After a failed affair and an abortion, Sybilla's drug use lands her in a mental clinic where she resists efforts to remold her personality. Based on a true story.",bg,https://image.tmdb.org/t/p/w500/qmk1RKnppzkt5MYzhfCo0V38XD8.jpg,0,Petar Popzlatev,Boyana Film
License to Thrill,1989,,"Greg Stump and Bruce Benedict go to incredible lengths to capture extreme skiers Glen Plake, Scot Schmidt, Geoff Stump, Kevin Andrews, Darren Johnson, Mike Hattrup and Kim Reichhelm. What began as a cheap rip-off of a James Bond title has evolved into a celebration of rhythm. This energetic, youthful, dynamic and above all entertaining movie takes you exactly where you want to be. Lets not forget that Plake and Schmidt give a hilarious interview on the Today Show! Featured music in License To thrill includes Nast Rox, Kissing The Pink, 808 State, and Hoodlum Priest.",en,https://image.tmdb.org/t/p/w500/5ZT6zuFQ6WzgSJGI25akRnyqoxu.jpg,10,Greg Stump,Greg Stump Productions
The Last Ball in November,1989,18,"The film is the story of Prince Cantacuzin’s hidden love for his pupil he mentored since early adolescence, until her being married by her stepfather. Daria Mazu, coming from an unfortunate family, with an epileptic brother and a drunker stepfather.",ro,https://image.tmdb.org/t/p/w500/koEhcsVBXXSrJvVdR4dkbIxdvrt.jpg,6.7,Dan Pița,Casa de Filme Patru
The White Lace Dress,1989,"18, 10749","A doctor, a sculptor and a football player trying to win the love of desenatoare models, suffering from incurable disease. But this does not preclude it from working on hand in a clothes factory. Of the three candidate, the young woman prefers the more modest, based with the family.",ro,https://image.tmdb.org/t/p/w500/bEFMx9DdPdsOH0WNEiTlal0V1i4.jpg,7,Dan Pița,Casa de Filme Patru
"Peace Conference, or the Century Lasts Until Thursday",1989,18,"International peace conference, events take place in the last week of 1899. Tragic love story between Vilma, daughter of the Austro-Hungarian envoy/ambassador, and Zoluk of Montenegro.",hu,N/A,3.5,Zsolt Balogh,
Floor Play,1989,,,es,N/A,0,N/A,
Killing Kassidy,2024,35,Lone teenager trys lead a unthreatening killer to a better way of life,en,https://image.tmdb.org/t/p/w500/4rXB6ITNse7RTVT3WbT8fU2s352.jpg,10,Talon Mundo,
Getting Off on Broadway,1989,35,"Broadway theater company attempts a stage production of ""West Side Story"" with a cast of porn performers.",en,N/A,0,Sharon Mitchell,
Girl Crazy,1989,,"Sharon and Jeannie always thought Diane was just a Physical Therapist. Her Therapy was physical, to be sure, but of an extremely intimate nature. Diane was retained by Sapphic Pleasures Ltd., an all-female In Call-Out Call service, exclusively for women. Sharon and Jeannie’s discovery of sapphic pleasures leads to their concepts of love and sexuality being changed forever.",en,https://image.tmdb.org/t/p/w500/h1cEgL2hJHa2Ogc5rtuTJUgd6k2.jpg,0,Ron Jeremy,CDI
Reed Paradise,1989,"28, 18, 53",A young man is abducted by mafia and forced to work in the underground factory.,ru,https://image.tmdb.org/t/p/w500/4zMYKGMxK0mzAlhFiMo3BQOLFHN.jpg,2,Yelena Tsyplakova,"Gosfilmfond Russia, Mosfilm"
Under the Glacier,1989,"35, 14","Our hero is Umbi (an acronym for emissary of the bishop), sent by him to undertake an important investigation at Snæfell-glacier. In particular he is to look into the conduct and behavior of Jón Prímus, the old pastor at Snæfell. Fantastic rumors are rife: amongst other things it is said that a corpse is lodged in the glacier! Armed with his tape recorder and notebook, Umbi embarks upon his mission. He tries to question the weird locals, a weird lot, but gets evasive answers. Slowly he is dragged into a quagmire of strange happenings and his efforts to understand only make him confused. If at the beginning he is a chipper, a mere device, by the end of the story he is inextricably involved, a committed participant in the bizarre events.",is,https://image.tmdb.org/t/p/w500/vPKwZ2XyQHKSGrxGfTCxR2uQEYc.jpg,6.2,Guðný Halldórsdóttir,"Umbi s.f., Magma Films Ltd., Süddeutscher Rundfunk"
Meeting a Milestone,1989,99,A documentary on life of Ustad Bismillah Khan by Goutam Ghose.,hi,https://image.tmdb.org/t/p/w500/3HbtLQXPS4yiYUbhEBlWQBjLRKB.jpg,0,Goutam Ghose,National Film Development Corporation of India
Power Games,1989,"53, 28","A group of teenagers training for the national Power Commando championship games mistakenly find themselves on land owned by drug merchants. With only harmless paint bullets as their weapons, they must match their skills against live ammunition and the ruthless men behind it.",en,N/A,3.5,Mychel Arsenault,"Pax Film International, Cinegems International"
The Juliet Game,1989,"10749, 35",Romantic comedy about a school teacher.,ja,https://image.tmdb.org/t/p/w500/am4I2xP4lOXTd2GHP7yvnnlb31r.jpg,0,Shôji Kôkami,Fuji Television Network
Doida Demais,1989,,"Shady and beautiful art dealer involves her former lover and an art expert in a scheme to deceive a rich collector. Exposed, she escapes with her new lover, a pilot.",pt,https://image.tmdb.org/t/p/w500/l1kxBT1Ca6b0juxLYyQ6fQazOF5.jpg,3.4,Sérgio Rezende,"Embrafilme, Morena Filmes"
Hard at Work,1989,,,en,https://image.tmdb.org/t/p/w500/5463KeltNa2iIL3wuINuBq7tL8D.jpg,0,Jerome Stoner,Leisure Time Entertainment
Have I Got a Girl for You,1993,,,en,N/A,10,Kevin Hencinski,
Hawaii Vice 2,1989,,"Francois and Kascha are again sent to Hawaii where they investigate Samantha Strong and her collection of beauty pageant thieves. The state of Hawaii pays big bucks to the winners of these contents. While attending luscious island luaus, Francois and Kascha peer through telescopes and play in the Pacific while secretly observing their felonious suspects. Working with their Hawaiian operatives, Randy Spears and Jade East, they carefully cast their net over Samantha's curvacious con game and score another grand triumph for Hawaii Vice!",en,https://image.tmdb.org/t/p/w500/qby1oRup7LZwSMDQmWXXYDaYJ51.jpg,6.5,Ron Jeremy,
Hawaii Vice 5,1989,,,en,https://image.tmdb.org/t/p/w500/lKCn3nlreT9Ao93OWVxDd8PUJq6.jpg,8,Ron Jeremy,CDI
Hawaii Vice 6,1989,,,en,https://image.tmdb.org/t/p/w500/ooOBVpePAI5OFOOl6UMxnWiPEKa.jpg,6,Ron Jeremy,CDI
Hawaii Vice 7,1989,,,en,https://image.tmdb.org/t/p/w500/7bl4mffvg5IAvDB7goFfxYOzu3H.jpg,5,Ron Jeremy,CDI
La ragazza del metrò,1989,"35, 10402, 10749","Nino is a pianist, he runs into Valentina in the underground and falls for her. Valentina is rich but she tells nothing to Nino who is proud. Andrea was the boy of Valentina before Nino and wants to marry her for her money. Nino leaves Valentina when he finds out that she is rich while Andrea, turned down again, kidnaps Valentina.",it,https://image.tmdb.org/t/p/w500/xM28A5koLK5Gg2wygE6TMCsuMZX.jpg,5.8,Romano Scandariato,
Os Trapalhões na Terra dos Monstros,1989,"12, 35, 10751","In a television program Angelica (Angelica), the daughter of a businessman who aspires to be a singer, eventually earning his ""crazy dream"", which is recording a video clip at the top of Sugar Loaf in Rio de Janeiro, with the Domino Group . The father forbids it to go, so she runs away with her boyfriend to the Sugar Loaf. When her father learns commands Didi (Renato Aragão), Dede (Dede Santana), Mussum (Mussum) and Zechariah (Zechariah) to think in three days or call the police. Trying to find her, the quartet falls into a hole in the Sugar Loaf which is populated by strange creatures, some good, the Grunks, and some bad, the Barks.",pt,https://image.tmdb.org/t/p/w500/2Sl1ZSvagjCH7ueVgc8iYMnHlgd.jpg,5.49,Flávio Migliaccio,"ZDM Produções Artísticas, Embrafilme, Renato Aragão Produções Cinematográficas"
Stormy Summer,1989,,"Every year, the whole gather in the French region of Auvergne's home. During this 1944 summer, Louis falls in love with his cousin Laurence. The arrival of a British skydiver, Jack, will completely upset Laurence. Louis, jealous like crazy, will betray the skydiver who will die in front of his eyes. But his cousin François-Xavier has also seen what happened.",fr,https://image.tmdb.org/t/p/w500/vDsaR7CTyW4oUCyJ4n8D6yrAYY2.jpg,1,Charlotte Brändström,
Fogo e Paixão,1989,35,"The story of citizens from different parts of the world who come together to participate in a project to visit a Latin American city, however its location is not revealed.",pt,https://image.tmdb.org/t/p/w500/uSLFow5VtzHNfAMdKVGF4mdaFwC.jpg,8,Marcio Kogan,WKW Filmes
Heart Breaker,1989,35,"Unfaithful husband Al, cheating on wife Peg, gets involved with a door-to-door vacuum cleaner sales lady.",en,https://image.tmdb.org/t/p/w500/fhchrW6YsnjHDfn5B6jHKoqxbII.jpg,0,Scotty Fox,Legend Video
Holly Does Hollywood 3,1989,,Holly Body is back for round 3.,en,N/A,0,N/A,
Hollywood Bikini Party Girls,1989,,These hot starlets know how to wear skimpy bikinis... and know how to take them off!,en,https://image.tmdb.org/t/p/w500/aNUZ7P2GjmFqEg2W5Hl2uHrDH42.jpg,0,N/A,
Hot Blood,1989,80,"After two bank robbers take hostages, one of them rapes the bank cashier and then tries raping Sylvia (Sylvia Kristel), the bank manager. The other robber is Ricardo, the bank president's son and brother of Julio, Sylvia's fiancé. Can Julio free his fiancé and the other hostages?",en,https://image.tmdb.org/t/p/w500/xYQiyiDi7OjB5YJswPHLSrwGFBn.jpg,2,Philippe Blot,"Sunshine Films Production, The Cannon Group"
Laura Ley,1989,18,,nl,N/A,0,Jenne Sipman,
Vetri Vizha,1989,"28, 10749, 53, 9648",A wounded man finds himself in an unknown place nursed by a woman and realizes he has amnesia. He keeps getting flashes of his past and decides to uncover his true identity with the help those flashes.,ta,https://image.tmdb.org/t/p/w500/hkCfRKtOqIpI2mRS6dhUmIH44nH.jpg,7,Prathap Pothan,Sivaji Productions
Women's Story,1989,18,Women’s Story was the first work to garner international acclaim for Peng Xiaolian. It is about three women living in China’s northern countryside and straightforwardly raises the issue of gender inequality hidden in a communist society.,zh,https://image.tmdb.org/t/p/w500/dViTA3avgcjgZzvGuVbdSfLIGoD.jpg,0,Peng Xiaolian,
Bloodfight,1989,28,"Master martial artist Masahiro Kai is a shadow of the champion fighter and trainer he once was. After his protégé was slain in a no-holds-barred, underground fight by the incomparable Chang Lee, Kai slips into a numbing alcohol-induced stupor to try to forget the past.",en,https://image.tmdb.org/t/p/w500/4dvfxBT3OqIONZK6apAL7ERVC85.jpg,5.8,Shuji Goto,Kurata Film Company
Body Work,1988,"35, 99","Death is a taboo subject but not in this stylised documentary about those who ""make a living out of dead bodies"".",en,N/A,0,David Caesar,
Hyperkink,1989,,"As darkness sets, five ordinary people seek shelter from a storm. Their lustful, hypersexual urges create a transformation of the hottest sex ever put forth on video. When the heat is on the sex takes over The Hypersexual Epic!",en,https://image.tmdb.org/t/p/w500/ca217aFUd87MNe5fvCwtUhZ9jZV.jpg,6,Joseph W. Sarno,Vidway
Ice House,1989,"10749, 18","Pake has left a good paying job working in the oil fields of Texas in order to give the music business a try. Eventually he finds himself alone and with no money in a hotel room in Los Angeles. He sets up a meeting with his old girlfriend Kay. When he meets her, she is with her fiancee. He is a Greek immigrant who desperately needs to marry Kay in order to become a permanent resident in this country. However his plans are in trouble because of Pake trying to convince Kay to go back to Texas with him and get married.",en,https://image.tmdb.org/t/p/w500/rghmhDEcQgHl14CYZlWeQvQbW38.jpg,3.7,Eagle Pennell,
Just for the Thrill of It,1989,,"No strings attached. No dinner to buy. When she wants it, there's no need to work for it. She gives it freely and with pleasure. She gives it just for the thrill of it.",en,N/A,0,N/A,
Sweet Home,1989,27,"A TV production crew are making a documentary about the infamous painter Mamiya Ichiro. When they start filming at his old home, they come under attack from the ghost of the painter's wife.",ja,https://image.tmdb.org/t/p/w500/nfLCHHdYUEDHkBmJrk0efxjCd0j.jpg,6.7,Kiyoshi Kurosawa,Itami Productions
Why Do I Choose?,1989,,Who Do I Choose? is a Japanese film directed by Shūsuke Kaneko.,ja,https://image.tmdb.org/t/p/w500/nbuX26fX4Q1fvpSDo5XkhIgV61j.jpg,0,Shusuke Kaneko,
Killer Crocodile,1989,27,A group of environmentalists arrives at a faraway tropical delta where toxic waste is being dumped. However the water also hides a giant crocodile. The corrupt local officials don't help much either.,en,https://image.tmdb.org/t/p/w500/kK1JKRiR3j6JCpFGEwvCI0jrVJU.jpg,5.3,Fabrizio De Angelis,Fulvia Film
Ritual of Love,1990,"18, 10749, 53, 27","This movie is based on the true story that made headlines all over the world: the story of a relationship gone sour between a Japanese man very much in love with a French model. Some time later, it was discovered that the woman was turned into ""sushi."" At that time the man had already eaten a few body parts. To the arresting officers in Paris, he justified his acts as a proof of profound passion. In the late 80's many books and films find inspiration by the sinister love story.",it,https://image.tmdb.org/t/p/w500/gk7Ld6FO7FkJWmJTwdVlMVzSUPf.jpg,6,Aldo Lado,Futura Films
Moonglow,1989,,,en,N/A,0,Sharon Mitchell,Metro
Nasty Dancing,1989,,,en,N/A,0,Ron Jeremy,
Nulla ci può fermare,1989,"35, 9648",,it,https://image.tmdb.org/t/p/w500/c77coIPmDu7nxmEwFcxrHWdJKQO.jpg,0,Antonello Grimaldi,Vertigo Film
Nymphobrat,1989,,"The story of a shy, young brat named Julianne James who just can't seem to please her demanding husband. Until another man, named Lucifer, shows her how. And how will she ever repay him? You just watch!",en,https://image.tmdb.org/t/p/w500/aXDwXtGHyk7OhihRo9VNcaFE6jy.jpg,0,Paul Thomas,Vivid Entertainment
Streets of Yesterday,1989,18,"This is a story of a relationship between three men: Amin, a Palestinian nationalist; Joseph, an Israeli peacenik; and Colonel Shalit, a right-wing Israeli intelligence officer.",en,https://image.tmdb.org/t/p/w500/73042jfY09OvkLS0xqDyDVlv6KE.jpg,7,Judd Ne'eman,
Green Fields,1989,18,A large family travels through Israel by bus to attend a young man's gradution from army training. The film explores the sharp contrast between the expatriates' views of Israel and the reality.,en,N/A,6,Isaac Zepel Yeshurun,
Tabloid!,1989,"35, 27","Aliens invade an aerobics class before the credits roll in this horror anthology spoof illustrating outrageous stories that could easily be found in a tabloid newspaper at your local grocery store checkout! The stories are: Baby Born With Full Beard, BBQ Of The Dead, and Killer Vacuum Destroys Town",en,https://image.tmdb.org/t/p/w500/i7iSninNnZVvGfO6pkKMlEPClBu.jpg,5.3,Bret McCormick,
