Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Dheevari: Fisherman's Daughter,2006,18,"When a young Sri Lankan woman returns home to her fishing village after growing up in an orphanage, she is appalled by its feudal prejudices and iniquities. She is determined to change things.",si,https://image.tmdb.org/t/p/w500/scCqvF5SotDKnVxfPIKa4rcqvht.jpg,0,Salinda Perera,
The Lost Hum,2006,,Intense and unheimische digital film by the illustrious duo Takahashi Izumi and Hirosue Hiromasa. A woman kidnapped her sister's murderer and uses her website to attract strange visitors to the apartment where she is holding him.,ja,N/A,0,Hiromasa Hirosue,
Ma che ci faccio qui!,2006,"35, 18",,it,https://image.tmdb.org/t/p/w500/kQ5cQkQerXblVJ05AnHtXqpirZY.jpg,6.8,Francesco Amato,"CSC, Istituto Luce Cinecittà, RAI Cinema"
Forget You Not,2006,18,"Rome, 1947. The war is over but in the eternal city is still open and obvious wounds of the conflict. In the maternity ward of a hospital, nine women are waiting to give birth...",it,https://image.tmdb.org/t/p/w500/fA7y4COpQoiMVkNsR6s9Myfirq3.jpg,8.7,Mariantonia Avati,matteo cinematografica
Slow Days,2006,18,Arthouse drama collage on people who have plenty of time.,hr,https://image.tmdb.org/t/p/w500/qQd0l5IcfMbinM7aSSzZBNVPrbF.jpg,0,Matija Kluković,Focus Media
El malogrado amor de Sebastián,2006,"10749, 18",Sebastian meets Antonio and it is love at first sight. But the obstacles do not wait.,es,https://image.tmdb.org/t/p/w500/ccACkCzYMtCv5re1nrBYHLjLVWh.jpg,4.4,Jaime Humberto Hermosillo,Producciones Alfa Audiovisual S.A. de C.V.
Rulers and Dealers,2006,"18, 53, 80","A yardie gangster, a corrupt politician and an ex-cop battle it out to get their hands on a multi-million dollar haul of cash.",en,https://image.tmdb.org/t/p/w500/bM1TlLAtNfMMkiJmUYvy3NYMdT0.jpg,0,Stephen Lloyd Jackson,
Ranam,2006,"28, 18, 10749","Ranam (Telugu: రణం, English: Battle) is a Telugu film which stars Gopichand and Kamna Jethmalani. Choreographer-turned-director Amma Rajasekhar directed this film. The film was a hit at the box office. This is Gopichand's third consecutive hit as a lead actor. The film was dubbed into Tamil as ""Stalin"" and remade into Oriya as ""Mahanayak"".  Maheswari (Kamna Jethmalani) is sister of Bhagawati (Biju Menon), a mafia don in Hyderabad. Chinna (Gopichand), classmate of Maheshwari, inadvertently enters into a row with the gang members of Bhagawati, and falls in love with Maheswari. The rest of the story is all about how Chinna resorts to a mind game on Bhagavati to win his sister.",te,https://image.tmdb.org/t/p/w500/6bh8FtCt3L74vWMUNES7u3gbo2E.jpg,4.5,Amma Rajasekhar,Eetharam Films
The Road to San Diego,2006,35,"A young Argentine learns that soccer star Diego Maradona is ailing in a Buenos Aires hospital, and resolves to bring him a tree root he's discovered.",es,https://image.tmdb.org/t/p/w500/puD96NJtvFmaYFpwBdXPhqSFCgE.jpg,7,Carlos Sorín,"Guacamole Films, K & S Films, Wanda Visión"
Nothing Is Impossible,2006,"10749, 35","It may be played with the hands but the fist game is a game of the heart. It's a lot like falling in love. There is no sure win strategy, and there is no magic formula to help you read your opponent. To win, you have to commit yourself fully to the game, and make accurate guesses. Vivian loses her lover and her dignity in a pub one night. Believing nothing is impossible, she decides that her future was in her own hands. She would win everything back with her bare hands. She falls in love with the fist game and with the cheerful ""Turtle"", Ah Kwai, the champion of the fist game. Vivian realises that the ultimate challenge of the game is to engage each other in duels. It is the delivery and reaction that provide the real charm. Vivian and Turtle are the King and Queen of the fist game. In the world of the battle of fists, will they live happily ever after?",cn,https://image.tmdb.org/t/p/w500/6iqNCBznPrUYKc57RaFSfU1e4Nh.jpg,4.5,Lam Wah-Chuen,"Sundream Motion Pictures, Sil-Metropole Organisation"
The 601st Phone Call,2006,18,"The movie is about a young girl named Yishu who believes she has no luck at all and she blames her name for it. One day she starts receiving phone calls from people thinking that she is the popular singer Tianyou. It turns out that someone has leaked 600 phone numbers of famous people to the internet and Yishu's phone number got mixed up in the bunch. She finds it annoying at first but soon she receives a text message from Xiaowen, who is the singer in an amateur rock band. He wishes to write a song for Tianyou and wants Yishu -who he thinks is Tianyou's assistant- to deliver the song to Tianyou. Tianyou is a popular singer, but hasn't had a hit number lately. Because of this she gets pressured by her cruel agent into recording an album that she doesn't want to record, because it doesn't contain any good songs. This decision gets her into a lot of trouble...",zh,https://image.tmdb.org/t/p/w500/awzgqiZdNMCC8U4GZFEk9lg6mPm.jpg,0,Zhang Guoli,Warner China Film HG Corporation
Diary,2006,"53, 27","Winnie Leung becomes more disturbed and depressed after her boyfriend Seth Lau breaks up with her and she turns schizophrenic - imagining events which never occurred, and often living in her own world- until one day she meets a guy named Ray, bearing a close resemblance to Seth. Seeing this, her best friend Yvonne encourages her to go out with Hou so she can forget her misery and start over. As time passes, Winnie realises that the relationship with Ray is so alike her previous relationship with Seth, and when things seem to be running smoothly, the relationship begins to sours, just like with Seth. She begins to doubt his feelings and the lines between reality and fantasy start blurring again for her, leading her to question: did this all exist in the first place?",cn,https://image.tmdb.org/t/p/w500/ckdO48tEcCqeohkglioyYnDcgyy.jpg,6.2,Oxide Pang Shun,Universe Entertainment Limited
La noche abre su flor,2006,,Mexican feature film,es,https://image.tmdb.org/t/p/w500/iJQn9vZ30qLGnkE2d7wuRgEI30j.jpg,5,Victor Jaramillo,
Off the Grid,2006,"28, 12, 99","Warren Miller Entertainment's Off the Grid--narrated by world champion mogul skier and former Philadelphia Eagle Jeremy Bloom--presents the world's best winter sports athletes embarking on a global mission to discover the deepest snow, the steepest mountains and the world's gnarliest snowball fight. (2006)",en,https://image.tmdb.org/t/p/w500/xR5NPMxMShBtdCmagn90721NVfJ.jpg,0,Max Bervy,Warren Miller Entertainment
9/11: Press for Truth,2006,99,"Out of the grieving thousands left behind on September 11th, a small group of activist families emerged to demand answers. In '9/11 Press For Truth', six of them (including three of the famous ""Jersey Girls"") tell for the first time the powerful story of how they took on the powers in Washington and won! compelling an investigation, only to subsequently watch the 9/11 Commission fail in answering most of their questions.",en,https://image.tmdb.org/t/p/w500/tbtdv6XNVa27QeU4nPIzYoJMBW7.jpg,7.577,Ray Nowosielski,
Classmates,2006,"9648, 10749","The story revolves around the college graduate class of 1992. In 2006, working in different corners of the world, the friends get together for a class reunion to revive the joy and laughter of their student days. Shockingly, on the night of the reunion, one of the classmates is almost murdered and goes into a coma.",ml,https://image.tmdb.org/t/p/w500/fQylCJ0QCND74xkPsALxQnl5S7W.jpg,7.4,Lal Jose,Aryaa Films
Dark Night,N/A,,"A group of teenagers get more than they bargained for at a secret party held in a long abandoned house, pitting their wits against monsters, the undead and each other. A British B-movie with big bite, definitely not for the faint of heart or the weak of stomach! Will you survive the Dark Night?",en,N/A,0,Daniel Grant,
Whaledreamers,2006,99,"""Whaledreamers"" - the title alone evokes hypnotic visions of these most magnificent and ancient creatures. This visually stunning film offers an incredible glimpse into a rarely seen and scarcely understood tribal culture whose entire story of creation revolves around whales and has endured for centuries. The film passionately explores the connection between the subtle elegance of these “mothers of the sea” and ancient civilizations around the world whose culture and very existence is based on whales. Intertwining incredible underwater footage with ancient legend, whaledreamers examines the complex past and the possibly dire future of human civilization. Told with moving optimism and spiritual strength, it is a clarion call encouraging humanity’s reconnection to the profound beauty of the natural world and is an appeal to embrace all living beings thereby creating the unity and peace which the Earth itself can bring.",en,https://image.tmdb.org/t/p/w500/64SOV0PcRKIBQmHSQjbRy0d8zO1.jpg,5.8,Kim Kindersley,
Bushman's Secret,2006,,South African filmmaker Rehad Desai details the lose-lose situation facing the San Bushmen of the Kalahari Desert in this eye-opening documentary.,en,N/A,0,Rehad Desai,
Cat-Eyed Boy,2006,27,A film adaption of the manga Cat Eyed Boy by famous horror manga artist Kazuo Umezu. The film follows a strange boy with cat like features.,ja,N/A,2,Noboru Iguchi,"Tsuburaya Entertainment, Art Port, Shogakukan, Shochiku"
The Don,2006,"28, 80, 53","The story is about Unnikrishnan, who spent his entire childhood in a juvenile home for killing his uncle, the murderer of his parents. One day Unnikrishnan saves the life of a do-gooder, Kasim Baba. Unnikrishnan becomes Kasim Baba's most trusted man and later becomes the Don.",ml,https://image.tmdb.org/t/p/w500/kIMDw1ODYvupjxEdtYVDFHxdRry.jpg,5.3,Shaji Kailas,Malavika Productions
Em 4 Jay,2008,,"In a big city downtown we meet Emma and Jay, two young 20 something lovers buying drugs and then watch as they waste the rest of the day away...",en,https://image.tmdb.org/t/p/w500/5uOaEkIdP6Kz9bZiVWWSghKeAzU.jpg,4.2,Alkinos Tsilimidos,
Frightworld,2006,27,"Nine people find themselves trapped in a warehouse that contains the remains of the old Frightworld Amusement Park - a place haunted by the spirit of Verden Fell, a serial killer who died there a year before.",en,https://image.tmdb.org/t/p/w500/1aSba9DHgSKRZEVfT4ktfjcQApt.jpg,1.5,David R. Williams,
Karutha Pakshikal,2006,10751,"Karutha Pakshikal is the story of a Tamilian immigrant Murugan, who makes a living out of ironing clothes of city-dwellers in Kerala. He is a widower living in a slum with his three children, one of whom is blind and thereby his pet.",ml,https://image.tmdb.org/t/p/w500/mj2BOxNaC1NxIDN3O44EYXD4qN1.jpg,7.2,Kamal,
Moonnamathoral,2006,27,"Two young girls, Anupama(Samvrutha) and Rahael(Sherin) rents an old palace and are disturbed by the presence of a Strange Lady who moves around their place. They are adamant on finding out the truth about her. The Palace's manager (Mala), also a witchcraft practitioner, is keen to help them.",ml,https://image.tmdb.org/t/p/w500/srMkWZnS0naqvxT9AmsGimW6Dwg.jpg,5.5,V. K. Prakash,
Palunku,2006,18,Monichan shifts to the city from his village to provide better education to his children. But will things go as planned?,ml,https://image.tmdb.org/t/p/w500/wINRsk3ngektsOXZlLf2advb024.jpg,6.8,Blessy,Dream Team Productions
Photographer,2006,18,Photographer movie is based on the Muthanga incident (Kerala) that happened years back in the state where innocent adivasis got killed in police firing.,ml,N/A,5,Ranjan Pramod,
Pothan Vava,2006,"18, 28, 35","Vava, son of Kurishuveettil Mariamma, a lawyer popularly known as Vakeelamma.  When Vava is selected to head the festivities for the year, the Thekkeyangaadi group objects saying that Vava, born to a Christian Mother and a Brahmin father (Melpathoor Vishnu Narayanan Namboothiri, a singer), was never baptized, and so could not head the festivities. Following this objection Vava decides to get baptized, but Vakeelamma says that he must first seek his father's permission.  Vava goes to see his father who is now a renowned singer. He is welcomed by his father's manager Sivankutty, Sivankutty's sister Gayathri and others. But there is someone who wants to see Vava dead. Sivan Kutty kills Namboothiri. Vava kills Sivan for revenge. So for the rituals Vava becomes Brahman. He gets arrested and his mother starts backing up into the fire and dies.  Soon after his prison sentence, the warring faction set their difference aside and invite Vava to head the church festivities",ml,https://image.tmdb.org/t/p/w500/6ZSaTyCt3deGLFFUOnctPFXjVVC.jpg,4.2,Joshiy,Lal Creations
Prajapathi,2006,53,"Devar Madom Narayanan (Mammootty) is accused of killing his father and for being cruel to his mother. At the age of 13, he serves a sentence at the juvenile home. On returning, he becomes a leader in Perumalpuram village and expels all the wrongdoers. He thus makes many enemies.",ml,https://image.tmdb.org/t/p/w500/agU2yWzL5SPrJn47ptQOKQvACaA.jpg,4.1,Ranjith,S Pictures
El productor,2006,99,"A conspirator? A man with his own ideas, obstinate in making them come true? An arm-wrestler? The greatest mocker of Franco's censorship? Someone determined to change the world by putting a mirror in front of it? A schemer? The most important name in the history of Spanish cinema?.... For some, he is the prototype producer, guilty of the existence of many excellent films, discoverer of directors like Erice, Saura, Chávarri, Gutiérrez Aragón, Armendáriz, Ricardo Franco, Martínez Lázaro, Gracia Querejeta, Fernando León? For others, the cause of some of the most passionate controversies of our cinema. Elías Querejeta, a different look, a different cinema.",es,https://image.tmdb.org/t/p/w500/4S2bLa2la3iLS7laf2wNPppzy5s.jpg,0,Fernando Méndez-Leite,TCM España
Und wenn sie nicht gestorben sind... Die Kinder von Golzow - Das Ende der unendlichen Geschichte,2006,99,"The first two parts of the 19th film are about five former pupils. Two of them already made themselves known through the ""CVs"" of 1980: Ilona, the electronics worker and later youth functionary in Frankfurt (Oder), and Winfried, the graduate engineer for electronic device construction, who was then also commander of the combat group of his company, the Gröditz (Saxony) pulp mill, and now lives temporarily unemployed in Augsburg.  In addition to Ilona and Winfried, who were politically active, the new film portrays Jürgen, Petra and Christian. Their cinematic lives are shorter, because the documentarians had long lost track of them. Now, over 50 years old, Jürgen, initially trained as a painter and upholsterer and now a transport and warehouse worker in Manschnow (Oderbruch), and Christian, an agricultural machinery fitter and now an in-house technician at the Kreditanstalt für Wiederaufbau in Berlin, were willing to be filmed once again.",de,https://image.tmdb.org/t/p/w500/bwT9LwOkLkyHQcCVBMlQCNOu5fK.jpg,0,Winfried Junge,
Divided We Fall: Americans In The Aftermath,2006,99,"When a turbaned Sikh man is brutally murdered in the aftermath of September 11, 2001, a college student journeys across America to discover who counts as ""one of us"" in a world divided into ""us"" and ""them."" Armed with only a camera, Valarie Kaur encounters hundreds of stories never before told - stories of fear and unspeakable loss, but also of resilience and hope - until she finally finds the heart of America, halfway around the world, in the words of a widow. Weaving expert analysis into a personal journey and cross-country road trip, the film confronts the forces dividing a nation.",en,N/A,0,Sharat Raju,
Oh My Ghost!,2006,"35, 27","A horror-comedy story, Oh my Ghost is about Trixie (Rufa Mae Quinto), a beautiful and sexy ad agency executive who focuses on her career and less of her love life. Even her best friend and partner in the agency, Alvin (Marvin Agustin), tries to make moves on her but just doesn't work. Meanwhile, three young egotistic guys - Dennis (Paolo Contis), Jeff (Carlos Agassi) and Buboy (Uma Khouny), meet Trixie in the gym who get so attracted and madly in love with her. Because of their arrogance and conceitedness, Trixie turns each one down that makes the three angry at her. To get even with her, they attempt to rape her that lead to a fatal accident. So sudden and untimely, Trixie's ghost cannot accept it and decides to take revenge. Horror-comic situations follow as she haunts the three to obtain justice.",en,N/A,0,Tony Y. Reyes,OctoArts Films
The Demons Among Us,2006,"27, 53","A dark and creepy horror set in rural Victoria, Australia on the eve of Christmas in the small isolated town of Miranda Falls, a beautiful and suspicious quiet country town, but not for long! Joe Melton has just moved into town and soon discovers an evil presence lurking both in the dark forest and in his home. Being chased by demons and suspected of murder, Joe becomes a man on the run. The only other person to witness the devil's work first hand is a local girl by the name of Kylie Fitzgerald. She is unwillingly swept up in Joe's desperate plight and together they must try to survive the ensuing horror.",en,https://image.tmdb.org/t/p/w500/225iTSpv6G37AXXGJAYzvt0uJ9D.jpg,3.5,Stuart Simpson,
