Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Kung-Fu Master!,1988,"18, 10749","A lonely 40-year old woman finds herself shattering taboos by falling in love with the 14-year old Julien – but is it romance, or a desperate attempt to turn back time in the face of middle age?",fr,https://image.tmdb.org/t/p/w500/ymnlN8fhRDx0dmkqmZW4mQCbLXs.jpg,6.5,Agnès Varda,"La Sept Cinéma, Ciné-Tamaris"
The Kiss of the Tiger,1988,53,"With the dangerous smoothness of a tiger stalking his prey, Peter has circled the au pair Michèle. She quickly succumbs to his fascinating charisma and experiences for the first time a hitherto unknown, tender security. ""I'll kill you,"" says Peter, as gently as cold-bloodedly. A macabre joke or a serious warning?",de,https://image.tmdb.org/t/p/w500/d5bH60CElvVYeMONIETLIVXevs7.jpg,1,Petra Haffter,"Filmédis, Futura Film, Munich"
Lemon Sky,1988,18,"An out of high school teen from the midwest moves to San Diego, California in the 1950s to live with his estranged father and new family. Escaping his past may not be as easy as he had hoped...or is it all a dream?",en,https://image.tmdb.org/t/p/w500/uzoPi2ckFruw1bLYEio0ASnu8mI.jpg,7.7,Jan Egleson,"American Playhouse, GBH"
The Purple Ball,1988,"10751, 878, 12","Alisa Seleznyova and her father professor Seleznyov are traveling in space. They meet their old friend archaeologist Gromozeka, who's just discovered a planet all inhabitants of which died. It became known that they discovered a virus of hostility, got infected and killed each other. Gromozeka also discovered that they had left the virus on Earth 26000 years ago, and the virus is about to become loose. The only chance to save the Earth is to travel 26000 years back in time - to the epoch when witches, dragons and magicians lived along with usual people.",ru,https://image.tmdb.org/t/p/w500/3q3uhGqsAjZt9c9UZTQ35W3foGK.jpg,5.2,Pavel Arsyonov,Gorky Film Studios
The Dodgers,1988,"18, 80","Based on the play by Oleg Perekalin “I Demand a Court.” The organizers of constant fraud and theft in the suburban village of Kantirovka are Metel and brigadier Sanin, members of a gangster group at the regional level. In order to somehow attract the attention of the public, the worker, known for his integrity and partial attitude to embezzlement, arranges a traffic jam on the roadway. Investigator Streltsova thoughtfully and leisurely undertakes to investigate the causes of hooliganism of the worker and does not yet know who she will have to face in this, at first glance, harmless matter...",ru,https://image.tmdb.org/t/p/w500/5jzSRvIsASdybFmtXg9mPlM61nf.jpg,3.7,Yevgeni Tashkov,Mosfilm
Luzia Homem,1988,18,"After witnessing the assassination of her parents, Luzia is raised by a cowboy and starts behaving like the men of Brazilian ""Sertão"". As a grown-up, she sets out to find her parent's murderer, but ends up discovering love.",pt,https://image.tmdb.org/t/p/w500/8J1VJwCiNEZlXzPPNuVf2opOvAw.jpg,5.2,Fábio Barreto,
Run for Your Life,1988,"18, 53","Major Charles Forsythe is a Vietnam veteran U.S. Army officer stationed near Rome. He is a brutal, if effective, commander who was ""fragged"" by his own men in Vietnam. When he is denied promotion because of the number of men injured during his training exercises, he takes out his anger by beating his pregnant wife Sarah. She miscarries. On her release from the hospital, Sarah is determined to get back into shape and begins running. She meets Alan Morani a former Olympic runner who is a paraplegic as the result of a car accident. Morani offers to coach Sarah to run in the Rome marathon, a race which her husband has won two years in a row. Sarah realizes that winning the race is the best way to avenge the death of her baby and destroy her husband's ego.",en,https://image.tmdb.org/t/p/w500/uQqJY94xaeLOKN1vxrSEb2w4ZK8.jpg,5.2,Terence Young,
Material urbà,1987,"80, 18",,ca,https://image.tmdb.org/t/p/w500/8avvHHMQypyxFjl5C1sTSdjuCJK.jpg,2,Jordi Bayona,J. Bayona P.C.
Mercenary Fighters,1988,"18, 28, 12","The president of an African country wants to boost his economy with a new dam. He ignores the protests of the tribes in the flooded region, so they declare rebellion. To avoid bad publicity, the president doesn't use his army, but hires four international mercenaries, who shall find tribes leader Kuruba and smother the protest. However after learning about the tribes motivation, the Vietnam veterans T.J. and Cliff realize how they're being used and reconsider.",en,https://image.tmdb.org/t/p/w500/k42d0k1SAqMcPQ0CROagJ9ZAW68.jpg,5.2,Riki Shelach Nissimoff,"The Cannon Group, Golan-Globus Productions"
Milan noir,1987,,The story of a woman whose past comes back to haunt her after a former lover re-enters her life.,fr,https://image.tmdb.org/t/p/w500/luZPIrvXlAWnTfZrvU4JS4vLDlU.jpg,0,Ronald Chammah,
Missile,1988,99,"MISSILE follows the 4315th Training Squadron of the Strategic Air Command at Vandenberg Air Force Base in California, where Air Force officers are trained to man the Launch Control Centers for the Minuteman Intercontinental Ballistic Missiles. Sequences include discussion of the moral and military issues of nuclear war; the arming, targeting and launching of the missile; codes; communications; protection against terrorist attack; emergency procedures; staff meetings and tutorial sessions.",en,https://image.tmdb.org/t/p/w500/tql7Ey9FbXRHrC40o0Vsd6XVdqO.jpg,6.4,Frederick Wiseman,Zipporah Films
Mit Leib und Seele,1988,18,,de,https://image.tmdb.org/t/p/w500/rUiM6gUTTfQFUSeBrdhcw5r5eqE.jpg,0,Bernhard Stephan,DEFA
Mondo New York,1988,99,"A young woman wanders around New York City and stumbles across a number of strange characters and settings that represent the ""underground"" areas of the city. She sees stand up comedy in Central Park, a prostitution auction, a voodoo ceremony, an S&M club, and a number of very interesting performance artists. These are just a few of the sights and sounds of New York that she encounters.",en,https://image.tmdb.org/t/p/w500/z7Z3yyplquKaxd4o92eJUvaOWCr.jpg,5.1,Harvey Keith,International Harmony
Moonsund,1987,"10752, 18, 36, 10749","Captain of a Russian battleship ""Novik"" Artenyev is in love with a beautiful lady Klara who is a German spy. They cannot be together because of the war and their professions. But they are in such love that all the war battles and battleships do not stop them, only their duties do.",ru,https://image.tmdb.org/t/p/w500/eDC0bzBtu2OWaBmQsylt8THUSZe.jpg,3.5,Aleksandr Muratov,Lenfilm
Miss Arizona,1988,"18, 10402, 10752",Story of the owners (Mastroianni and Schygulla) of a fancy nightclub in Budapest before and during WWII.,en,https://image.tmdb.org/t/p/w500/6BWi639Fm8xaAfuQS6OgLyzG0X2.jpg,5.6,Pál Sándor,"Mastro Film, Video Distributori Associati, Reteitalia, Hungarofilm, Hunnia Filmstúdió, Milano Film"
Murder Rap,1988,"80, 53","When a young audio fanatic accidentally records a brutal murder, his pursuit of the killer lures him into a sinister plot of revenge and deceit, Texas style.",en,https://image.tmdb.org/t/p/w500/h9w9u7z70ximRGKBSrJ9IKpzRGs.jpg,1,Kliff Kuehl,
The Other Person,1987,"10752, 18","1944. At the end of the war ensign Bojtár gets from the captivity of the partisans into that of the Hungarian Nazi and he escapes at the price of a quasi-murder. He has to hide, the more so because his victim did not die and searches for him.",hu,https://image.tmdb.org/t/p/w500/zb1htKfOcoRdCTdR67b3A1im3Mo.jpg,0,Ferenc Kósa,
На исходе ночи,1988,"10752, 18, 36",,ru,https://image.tmdb.org/t/p/w500/zhtz7a9Z4eX1rNZIDBJvbzrlsLc.jpg,5,Rodion Nahapetov,"DEFA, Mosfilm"
On the Silver Globe,1989,"878, 18","A small group of cosmic explorers, including a woman, leaves Earth to start a new civilization. They do not realize that within themselves they carry the end of their own dream. They die one by one, while their children revert to a primitive native culture, creating new myths and a new god.",pl,https://image.tmdb.org/t/p/w500/fOeMeTdGBlueTPtXgdamH8CkioX.jpg,7.7,Andrzej Żuławski,"Zespół Filmowy ""Pryzmat"", Zespół Filmowy Kadr"
Die Nacht des Marders,1987,18,,de,N/A,0,Maria Theresia Wagner,
An Uncertain Season,1988,"18, 35",The small group of actors have to face many problems while preparing a new performance.,cs,https://image.tmdb.org/t/p/w500/vEVdiiP0RrqC6cVQxVTUA9xWtmx.jpg,7.8,Ladislav Smoljak,
Nekromantik,1988,"18, 27","A street sweeper who cleans up after grisly accidents brings home a full corpse for him and his wife to enjoy sexually, but is dismayed to see that his wife prefers the corpse over him.",de,https://image.tmdb.org/t/p/w500/uZZGYPcpRKg3zcdgF9Pua2pxKxI.jpg,5.154,Jörg Buttgereit,Jelinski & Buttgereit
The Newlydeads,1988,27,"The owner of a lakeside resort murders a transvestite. Fifteen years later, the drag queen's spirit comes back and starts killing honeymoon couples.",en,https://image.tmdb.org/t/p/w500/A7wZSiZejg9BUeuZhPGtJdE5zYX.jpg,3.3,Joseph Merhi,City Lights Entertainment Group
Night of the Demons,1988,"27, 35","When partygoers at a deserted funeral home decide to have a séance on Halloween night, they awaken something evil with a thirst for blood.",en,https://image.tmdb.org/t/p/w500/gPLs4LRu85CBir22j57lXoWAawm.jpg,6.2,Kevin Tenney,"Meridian Productions, Paragon Arts International, Blue Rider Pictures, Republic Pictures (II), Skouras Pictures"
Nightmare Sisters,1988,"27, 35","Melody, Marci, and Mickey are three geeky college girls who can't get a date. One night, they invite some geeky college guys over and have a seance that results in the girls becoming possessed and turning into sex starved vamps. Will the geek hero guys be able to stop the horrible (?) possession?",en,https://image.tmdb.org/t/p/w500/7cjx5hmYCXcnctLjkDD30A9Nz3j.jpg,5.4,David DeCoteau,Cinema Home Video Productions
The Occultist,1988,"27, 878, 28, 35","A cyborg private eye is hired to protect a Caribbean president visiting New York City. Unknown to him, the president's daughter is in league with his country's rebels who are trying to assassinate him.",en,https://image.tmdb.org/t/p/w500/lI9twFsBhLyBOEr571rslzoDEEJ.jpg,5.3,Tim Kincaid,Beyond Infinity
On the Black Hill,1988,18,"The story covers eighty years in the lives of a pair of Welsh identical twins with an unusual bond, as they go through war, love affairs, and land disputes.",en,https://image.tmdb.org/t/p/w500/g5PnS4MmZJMdli712D1CRjtP3Vt.jpg,6.3,Andrew Grieve,"BFI, British Screen Productions, Channel Four Films"
Les pyramides bleues,1988,"35, 9648, 10749","Elise is content being the lover of Alex, a wealthy magnate who lavishes her with attention and money. When she gets religious and decides to hide from him in a French convent, Alex hires agents to bring her back.",fr,https://image.tmdb.org/t/p/w500/j7uu7u9f4YWuTnVhGq8jawqSf9M.jpg,3.1,Arielle Dombasle,"Sofracima, France 3 Cinéma, Mexico Inc."
Paramedics,1988,35,Two paramedics are transferred to the nasty part of the city where a gang is killing people to sell their organs.,en,https://image.tmdb.org/t/p/w500/x2iWaIW3z8Aq4te4TY8nBzwkSic.jpg,2.7,Stuart Margolin,"Crow Productions, Vestron Pictures"
The Catwalk,1988,"10749, 18, 9648","Neighbors overcome, Cora and John meet in the favor of an accident - a fall from the balcony of the family apartment - which has suffered the son of Cora. Taking the man responsible for the state of her child, the mother yet close to John. A strange relationship develops between them.",fr,https://image.tmdb.org/t/p/w500/sAaxm97MM9ZNXOPtqrJXRvV5pnq.jpg,4,Jean-Claude Sussfeld,Alain Terzian
First Encounter - Last Encounter,1987,"9648, 18, 35","The story concerns the events in Saint Petersburg on the eve of the First World War. Private detective Petya Chukhontsev, a law student who has not completed his studies, investigates the case of the murdered inventor Kuklin. He was murdered exactly as he predicted during a New Year's visit to Chukhontsev. While investigating the Kuklin case, Petya soon realizes that the central figure in this case is the German Scholz, the owner, who cheaply buys up the inventions of Russian craftsmen and hands them over to the spy Siegfried Gay, an advisor to the German embassy. . However, Petya will soon understand that it is better to mind his own business...",ru,https://image.tmdb.org/t/p/w500/lO8U0pf4pfnTyVb2Ap44Ku8k93C.jpg,5.3,Vitali Melnikov,Lenfilm
Phoenix the Warrior,1988,"28, 14, 878","Big hair, big guns, big personalities, and a serious lack of wardrobe. She-Wolves of the Wasteland, a post-apocalyptic story that features women--lots and lots of women--who leave little to the imagination as they battle each other in various junkyards and gravel pits to determine the fate of the entire world.",en,https://image.tmdb.org/t/p/w500/pLWFBqCqEhQA67CdfN1MjKGgJOz.jpg,3.5,Robert Hayes,Action International Pictures
The New Adventures of Pippi Longstocking,1988,"14, 12, 10751","After her father's ship is carried off by a sudden storm, the spunky Pippi Longstocking is stranded with her horse, Alfonso,and her pet monkey, Mr. Neilson, and takes up residence in the old family home, which is thought by neighborhood children to be haunted. Soon, two children, Tommy and his sister Anika, venture into the house only to meet up with Pippi. The three soon become friends and get into various adventures together, including cleaning the floor with scrubbing shoes, dodging the ""splunks"", going down a waterfall in barrels, and helping Pippi with the problem of having to go to an orphanage. Older children will probably get the most out of this movie.",en,https://image.tmdb.org/t/p/w500/lJjLtUOf18yI2ZMtFL8AUMwEJfA.jpg,5.7,Ken Annakin,Columbia Pictures
El placer de matar,1988,"28, 53","Two assassins: Luis, young and impulsive and André, married teacher. Fate lets them cross their lines, evident in the same victim. From the beginning they like each other; and both become addicted to killing synchronously.",en,https://image.tmdb.org/t/p/w500/ymSEVFsghtriOt5vq6bKa5ZtHed.jpg,3.2,Félix Rotaeta,
The Possessed,1988,"18, 36, 53","Russia, 1870. A group of young anarchist revolutionaries set out to overthrow the Czarist regime through violence. Their attacks create a climate of psychosis and mutual distrust among the population, but in reality, both revolutionaries and repressors are being manipulated by a diabolical individual.",fr,https://image.tmdb.org/t/p/w500/ibRevx5qttquBPXA5mIvT8GEOs3.jpg,5.4,Andrzej Wajda,"Gaumont, Gaumont Production, Films A2, Les Films du Losange, CNC"
La posta in gioco,1988,18,,it,https://image.tmdb.org/t/p/w500/jKbWFXjjAsKMhlfHKjELKmOFJEI.jpg,5.2,Sergio Nasca,Sound Television
Prinsen av Fogo,1988,10751,"Nine year old Carlos lives in Fogo in Cape Verde with his poor grandmother and some relatives, while his mother has gone to rich Norway to earn money to build a house for them in Fogo. But Carlos is impatiently awaiting his mother.",no,https://image.tmdb.org/t/p/w500/mdiJGEIvx0fzHcRtpmLd9KTERyS.jpg,6,Inge Tenvik,Regional Film A/S
Quimera,1988,18,,es,https://image.tmdb.org/t/p/w500/2C5OSFCfrPA9CvfF9VB0WE9lzsV.jpg,0,Carlos Pérez Ferré,
Profiles of Pleasure,1988,18,"Before the Big Ban on prostitution, West Hong Kong is famous for its houses of pleasure. The most infamous of them all is Floral Ode House. Among its girls are Yen Hung, who becomes a widow regularly; aristocratic Chien Chien; Cherry Fun, who manages to lose the nickname; and a bevy of beauties. The madam who is on good terms with the police chief claims the best business this side of virtue. Then there comes from England Cheng Li-Peng, commissioned to ban prostitution. He is engaged to Lily, the police chief's daughter. But his parents had arranged a wife for him when he was an infant. They have lost trace of each other. Cheng Li-Peng starts his investigation, which lead him to Yen Hung's and Chien Chien's bedrooms. He is surprised to find himself in love with all three girls. And one of them turns out to be his missing fiancee!",cn,https://image.tmdb.org/t/p/w500/lXbUMPCmvLqY7LdwMDaht1PgAYN.jpg,0,Tony Au Ting-Ping,Golden Harvest Productions
One Time Deal,1987,"35, 80",A crew of builders in charge of demolition of old buildings in Moscow find hidden treasure inside one of the houses scheduled for demolition. The plot evolves around their attempts to bypass the Soviet authorities and cash the gold.,ru,https://image.tmdb.org/t/p/w500/bPRga9P0SIT52qvzHv9yj4hcQ0H.jpg,6.3,Ara Gabrielyan,Mosfilm
Reefer and the Model,1988,"18, 12, 80","Comerford’s signature sharp realism infuses this drama about Reefer, an ex-IRA man who picks up hitch-hiker Teresa, a pregnant woman trying to overcome a drug addiction. They head to the trawler where he lives with friends Spider and Badger, that operates between Galway and the Aran Islands. The makeshift family are forced to turn to crime to make a living.",en,https://image.tmdb.org/t/p/w500/dp0PhyprWuqR7KcrKnmtO4TL40k.jpg,5.2,Joe Comerford,"Berber Films, Film4 Productions, RTÉ, Fís Éireann/Screen Ireland"
Rowing with the Wind,1989,"27, 18, 10749, 53","In the summer of 1816, Percy Shelley, his mistress Mary, and her stepsister Claire visit Lord Byron at Lake Geneva. Byron challenges each to write a horror story, and Mary begins her novel, Frankenstein. She imagines the monster becoming real, and for the next six years, as tragedy befalls those around her, she believes the personification of her imagination is the cause. Against this backdrop, Claire has Byron's baby then is estranged from him and barred from her daughter. Byron and Percy continue their friendship, the one self-centered and decadent, the other wildly idealistic. The Shelleys take up residence near Pisa.",es,https://image.tmdb.org/t/p/w500/t1FqqT8fP1LTGBUNd95Y2nmESQl.jpg,5.6,Gonzalo Suárez,
Remote Control,1988,"27, 878, 35",A video store clerk stumbles onto an alien plot to take over earth by brainwashing people with a bad '50s science fiction movie. He and his friends race to stop the aliens before the tapes can be distributed world-wide.,en,https://image.tmdb.org/t/p/w500/5jB44zLKtSrPA11LTPTEZH6mS0Z.jpg,5.5,Jeff Lieberman,The Vista Organization
Run If You Can,1988,"80, 27, 53","A young woman accidentally sees snuff films through a satellite dish aberration and alerts the police, who are already looking for a serial killer.",en,https://image.tmdb.org/t/p/w500/3y5RpmrhOopHL4SM3JEby3z79vz.jpg,3.5,Virginia L. Stone,
Saigon Commandos,1988,"28, 10752","A series of drug-related murders haunt Saigon. Ex-Green Beret Mark Stryker and his MP's must find the culprits. With the help of Jean Lassiter, a nosey reporter covering the crime beat, Stryker uncovers the involvement of corrupt politicians in the heroin trade and in the killings. But before he can pin them down, Stryker is framed for the murder of his commanding officer and now he must clear his name, free Lassiter from her captors, and stop his men from carrying out their own kind of vengeance before it is too late.",en,https://image.tmdb.org/t/p/w500/qEmDgsRIuPZ25gtOUHbfhx9ryKt.jpg,5,Clark Henderson,Concorde Pictures
The Jester and the Queen,1988,35,"The movie is a satirical look at foreign occupation - a medieval Czech jester entertains a German king and his French wife, or a modern Czech villager helps a Bavarian hunter and his French wife find wild boar in Bohemia - the story switches back and forth between the two plots and time-periods.",cs,https://image.tmdb.org/t/p/w500/nVXcpidXlh4Z9KBRAIklYiuLQGi.jpg,6.7,Věra Chytilová,Filmové studio Barrandov
Saxo,1988,18,"A record company manager is on the verge of bankruptcy. He meets two musicians, a saxophonist (Joe) and his sister (Puppet), a singer and guitarist, who he will launch successfully. But Puppet is to be murdered.",fr,https://image.tmdb.org/t/p/w500/r1aBcmx7mkJX26dnS9qlViXM655.jpg,5,Ariel Zeitoun,
Schloß Königswald,1988,35,,de,https://image.tmdb.org/t/p/w500/hMJkzYtu3Hhv9xmCidlfqQECbkP.jpg,1,Peter Schamoni,
Shahenshah,1988,28,"Inspector Srivastav is framed by a wily and cunning gangster, J.K., and unable to prove his innocence, hangs himself, leaving behind his wife, and son, Vijay. Years later, Vijay has grown up and has joined the police force as an Inspector. Unlike his dad, he is corrupt and does accept bribes to turn a nelson's eye to crime. The City Police are assigned the task of apprehending a customed man called ""Shahenshah"", who operates at night and targets, tries and kills gangsters in a ""Judge and Executioner ""style. No one knows the real identity of Shahenshah, as he is feared by the police department, and respected by the poor and middle-class.",hi,https://image.tmdb.org/t/p/w500/g8noCys7ElC73lcluN4kDeUzhYQ.jpg,6.2,Tinnu Anand,Vision Film
Shame,1988,18,"Hardened prosecutor Asta Cadell leaves home for a road trip down the coast of Australia. But Cadell's relaxing ride turns tense when her motorcycle malfunctions and she makes a pit stop in a remote town. Cadell meets teen Elizabeth Curtis, who confides that she has just been raped, and Cadell helps the young woman report the crime to the authorities. When police corruption stands in the way of justice, she takes matters into her own hands.",en,https://image.tmdb.org/t/p/w500/sRdRmO4hLiQOcW3cmyrcLG8hzPG.jpg,6,Steve Jodrell,Barron Films
Blackmailer,1988,"18, 80",,ru,https://image.tmdb.org/t/p/w500/sb4euBcjjd8FJIE6hRDDh9wHt6w.jpg,7.5,Valeri Kurykin,Mosfilm
In the Blood,1988,80,About an accident prone policeman.,cn,https://image.tmdb.org/t/p/w500/uSHGDFZwPmhWh9FVaNx7F7lobZS.jpg,0,Corey Yuen,
Skeleton Coast,1988,"28, 53","A retired Army colonel attempts to rescue his imprisoned son in this action packed thriller. To save his CIA operative son from terrorists, Col. Smith (Ernest Borgnine) and a group of mercenaries head to war-torn Angola's Skeleton Coast, where they must infiltrate an armed compound run by a sadistic East German officer before Smith's son is tortured to death. Robert Vaughn, Oliver Reed and Herbert Lom costar.",en,https://image.tmdb.org/t/p/w500/v7CdS6nmLk6lX8rxgVWZdxCdPMn.jpg,4.3,"John ""Bud"" Cardos",
Slugs,1988,27,"People are dying mysteriously and gruesomely, and nobody has a clue what the cause is. Only health worker Mike Brady has a possible solution, but his theory of killer slugs is laughed at by the authorities. Only when the body count begins to rise and a slug expert from England begins snooping around does it begin to look like Mike had the right idea after all.",es,https://image.tmdb.org/t/p/w500/rF9PQkZb5UrqHcqx9dwmecRcr8V.jpg,5.708,Juan Piquer Simón,"Dister Group, New World Pictures"
The Death of John L.,1988,18,"Zbigniew Gąsior, a thirty year old singer, is a youth idol. Despite fame, money and success with women he can't neglect the emptiness in his life.",pl,https://image.tmdb.org/t/p/w500/5Nshy2FqAHJYmEm7y0Ius6G2DzO.jpg,4,Tomasz Zygadło,Studio Filmowe Zodiak
Snuff Bottle,1988,18,,en,https://image.tmdb.org/t/p/w500/q75RFFVGsmMWW1dP5ZzDAd2gh2f.jpg,7,Li Han-Hsiang,
Loan for a Marriage,1988,35,"The reason for serious reflection by the staff of one of the typical enterprises in the country was the lack of powder necessary for production and the money to purchase it. The employees came up with a reason to get money from the director’s fund. Having issued a loan for a fictitious marriage between the only man in the department and an unmarried employee, the team thereby organized a completely happy marriage...",ru,https://image.tmdb.org/t/p/w500/gcACQGopvOBhf53ZLLpbXZ1KM6x.jpg,2,Konstantin Voynov,Mosfilm
Stand and Deliver,1988,18,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.",en,https://image.tmdb.org/t/p/w500/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,7.612,Ramón Menéndez,"American Playhouse, Olmos Productions"
The Stick,1988,"27, 10752",A squad (stick) of South African soldiers is sent into the bush to track down some rebel fighters when things take a supernatural turn.,en,https://image.tmdb.org/t/p/w500/bllOH8FNUJQH6LCDt7CmRFfIKkU.jpg,6,Darrell James Roodt,"Filmtrust, Artistic Film Production Company, Exciting Films, Distant Horizon"
Stormquest,1988,"28, 14","In a world where women rule and men are meant only for breeding purposes, two women start a revolt against the system when they begin to believe that the men are treated poorly.",en,https://image.tmdb.org/t/p/w500/1VJvTQ0YGwCAZgZO8euhP5ZpC9u.jpg,3.2,Alejandro Sessa,"Benlox Investment, Aries Cinematográfica Argentina"
Strana la vita,1988,35,A psychologist acquires wife and lover of a friend of him. But he has two more relationships yet. What will he do with four women following him?,it,https://image.tmdb.org/t/p/w500/jBpn711bcIV3vX8z7roLOEFnF7Z.jpg,6.8,Giuseppe Bertolucci,"Dania Film, A.M.A. Film, Medusa Distribuzione, Reteitalia"
Ghosts of the Dormers,1987,"12, 10751, 14",A tale about a young girl whose grandfather has built a garden of horrors.,cs,https://image.tmdb.org/t/p/w500/zEFKwOJzgdtLODmNcejImgXJPoL.jpg,6.4,Radim Cvrček,Filmové studio Gottwaldov
Striker,1987,28,"John Slade is hired to rescue a journalist named Frank Morris from a Sandinista prison in Nicaragua. He teams with Marta, a local woman, to carry out this mission, but then he's captured, tortured, and forced to deal with the fact that he's been betrayed.",en,https://image.tmdb.org/t/p/w500/zOkQKSowQySgBts2Ow5JrGQtgI.jpg,4.3,Enzo G. Castellari,"Key West Productions, Filmustang"
The South,1988,"18, 10402","After the end of the military dictatorship in Argentina in 1983, Floreal is released from prison. Instead of returning to his wife, he wanders through the night of Buenos Aires. He meets some people from his past–most of which are only imaginary–and remembers the events of his imprisonment.",es,https://image.tmdb.org/t/p/w500/xyOeNv5YturVNqxBFQ5DQAKjp3E.jpg,6.3,Fernando E. Solanas,"Pacific Productions, Cinesur, Canal+"
Sussi,1988,18,Sussi comes to the big city to find love and success.,es,https://image.tmdb.org/t/p/w500/4Fjr5bcYRDSuD2y0fCHh4M3vgEa.jpg,0,Gonzalo Justiniano,"Arca, Anabese Films, ZDF"
Love Till Second Blood,1988,18,The father of Füge goes to Africa to take a job and he leaves his old Mercedes with him to taxi with it. The band of Füge appears in the Tabán with moderate success.,hu,https://image.tmdb.org/t/p/w500/7G3zl4XUfIFMwOEpfYXb9Mmitcg.jpg,6.5,György Dobray,
Tango: Our Dance,1988,"99, 10402","Documentary filmed in Buenos Aires that shows the importance of tango for Argentines, with dance scenes, voiceovers and interviews with professionals but also with other anonymous characters who find their form of expression in this music. The film was shot at a time of tango revival around the world.",es,https://image.tmdb.org/t/p/w500/yZAvhQ6ArCJCzld33D1hHXfYPee.jpg,7,Jorge Zanada,
